Host,HostCode,Target,TargetCode,Amount,
Sri Lanka,LKA,Gibraltar,GIB,0.00,
Sri Lanka,LKA,Greece,GRC,7680.00,
Sri Lanka,LKA,Greenland,GRL,0.00,
Sri Lanka,LKA,Grenada,GRD,960.00,
Sri Lanka,LKA,Guadeloupe,GLP,0.00,
Sri Lanka,LKA,Guam,GUM,960.00,
Sri Lanka,LKA,Guatemala,GTM,10091.34,
Sri Lanka,LKA,Guinea,GIN,5520.00,
Sri Lanka,LKA,Guinea-Bissau,GNB,1104.00,
Sri Lanka,LKA,Guyana,GUY,2160.00,
Sri Lanka,LKA,Haiti,HTI,6720.00,
Sri Lanka,LKA,Honduras,HND,7018.01,
Sri Lanka,LKA,Hong Kong,HKG,5760.00,
Sri Lanka,LKA,Hungary,HUN,2880.00,
Sri Lanka,LKA,Iceland,ISL,0.00,
Sri Lanka,LKA,India,IND,377036160.00,
Sri Lanka,LKA,Indonesia,IDN,13440.00,
Sri Lanka,LKA,"Iran, Islamic Republic of",IRN,7680.00,
Sri Lanka,LKA,Iraq,IRQ,8640.00,
Sri Lanka,LKA,Ireland,IRL,7680.00,
Sri Lanka,LKA,Israel,ISR,6720.00,
Sri Lanka,LKA,Italy,ITA,34560.00,
Sri Lanka,LKA,Jamaica,JAM,7680.00,
Sri Lanka,LKA,Japan,JPN,93120.00,
Sri Lanka,LKA,Jordan,JOR,4800.00,
Sri Lanka,LKA,Kazakhstan,KAZ,960.00,
Sri Lanka,LKA,Kenya,KEN,4416.00,
Sri Lanka,LKA,Kiribati,KIR,0.00,
Sri Lanka,LKA,"Korea, Democratic People’s Republic of",PRK,3840.00,
Sri Lanka,LKA,"Korea, Republic of",KOR,11520.00,
Sri Lanka,LKA,Kuwait,KWT,2880.00,
Sri Lanka,LKA,Kyrgyzstan,KGZ,4800.00,
Sri Lanka,LKA,Lao People’s Democratic Republic,LAO,2880.00,
Sri Lanka,LKA,Latvia,LVA,1920.00,
Sri Lanka,LKA,Lebanon,LBN,4800.00,
Sri Lanka,LKA,Lesotho,LSO,0.00,
Sri Lanka,LKA,Liberia,LBR,1104.00,
Sri Lanka,LKA,Libyan Arab Jamahiriya,LBY,1104.00,
Sri Lanka,LKA,Liechtenstein,LIE,0.00,
Sri Lanka,LKA,Lithuania,LTU,2880.00,
Sri Lanka,LKA,Luxembourg,LUX,0.00,
Sri Lanka,LKA,Macau,MAC,960.00,
Sri Lanka,LKA,"Macedonia, the former Yugoslav Republic of",MKD,1920.00,
Sri Lanka,LKA,Madagascar,MDG,1104.00,
Sri Lanka,LKA,Malawi,MWI,1104.00,
Sri Lanka,LKA,Malaysia,MYS,213120.00,
Sri Lanka,LKA,Maldives,MDV,0.00,
Sri Lanka,LKA,Mali,MLI,13248.00,
Sri Lanka,LKA,Malta,MLT,960.00,
Sri Lanka,LKA,Marshall Islands,MHL,0.00,
Sri Lanka,LKA,Martinique,MTQ,0.00,
Sri Lanka,LKA,Mauritania,MRT,1104.00,
Sri Lanka,LKA,Mauritius,MUS,1104.00,
Sri Lanka,LKA,Mayotte,MYT,0.00,
Sri Lanka,LKA,Mexico,MEX,88320.00,
Sri Lanka,LKA,"Micronesia, Federated States of",FSM,0.00,
Sri Lanka,LKA,"Moldova, Republic of",MDA,5760.00,
Sri Lanka,LKA,Monaco,MCO,0.00,
Sri Lanka,LKA,Mongolia,MNG,0.00,
Sri Lanka,LKA,Montserrat,MSR,0.00,
Sri Lanka,LKA,Morocco,MAR,22080.00,
Sri Lanka,LKA,Mozambique,MOZ,6624.00,
Sri Lanka,LKA,Myanmar,MMR,1920.00,
Sri Lanka,LKA,Namibia,NAM,0.00,
Sri Lanka,LKA,Nauru,NRU,0.00,
Sri Lanka,LKA,Nepal,NPL,6720.00,
Sri Lanka,LKA,Netherlands,NLD,6720.00,
Sri Lanka,LKA,Netherlands Antilles,ANT,960.00,
Sri Lanka,LKA,New Caledonia,NCL,0.00,
Sri Lanka,LKA,New Zealand,NZL,4800.00,
Sri Lanka,LKA,Nicaragua,NIC,6714.37,
Sri Lanka,LKA,Niger,NER,4416.00,
Sri Lanka,LKA,Nigeria,NGA,38141.75,
Sri Lanka,LKA,Niue,NIU,0.00,
Sri Lanka,LKA,Norfolk Island,NFK,0.00,
Sri Lanka,LKA,Northern Mariana Islands,MNP,0.00,
Sri Lanka,LKA,Norway,NOR,11520.00,
Sri Lanka,LKA,Oman,OMN,0.00,
Sri Lanka,LKA,Pakistan,PAK,148800.00,
Sri Lanka,LKA,Palau,PLW,0.00,
Sri Lanka,LKA,"Palestinian Territory, Occupied ",PSE,7680.00,
Sri Lanka,LKA,Panama,PAN,1920.00,
Sri Lanka,LKA,Papua New Guinea,PNG,0.00,
Sri Lanka,LKA,Paraguay,PRY,3840.00,
Sri Lanka,LKA,Peru,PER,5760.00,
Sri Lanka,LKA,Philippines,PHL,27840.00,
Sri Lanka,LKA,Poland,POL,16320.00,
Sri Lanka,LKA,Portugal,PRT,15360.00,
Sri Lanka,LKA,Puerto Rico,PRI,14400.00,
Sri Lanka,LKA,Qatar,QAT,0.00,
Sri Lanka,LKA,Reunion*,REU,0.00,
Sri Lanka,LKA,Romania,ROM,43200.00,
Sri Lanka,LKA,Russian Federation,RUS,9600.00,
Sri Lanka,LKA,Rwanda,RWA,2208.00,
Sri Lanka,LKA,Saint Helena*,SHN,0.00,
Sri Lanka,LKA,Saint Kitts and Nevis,KNA,0.00,
Sri Lanka,LKA,Saint Lucia,LCA,0.00,
Sri Lanka,LKA,Saint Pierre and Miquelon*,SPM,0.00,
Sri Lanka,LKA,Saint Vincent and the Grenadines,VCT,0.00,
Sri Lanka,LKA,Samoa,WSM,960.00,
Sri Lanka,LKA,San Marino,SMR,0.00,
Sri Lanka,LKA,Sao Tome and Principe,STP,0.00,
Sri Lanka,LKA,Saudi Arabia,SAU,1920.00,
Sri Lanka,LKA,Senegal,SEN,4416.00,
Sri Lanka,LKA,Serbia and Montenegro,SCG,13440.00,
Sri Lanka,LKA,Seychelles,SYC,0.00,
Sri Lanka,LKA,Sierra Leone,SLE,1104.00,
Sri Lanka,LKA,Singapore,SGP,82560.00,
Sri Lanka,LKA,Slovakia,SVK,3840.00,
Sri Lanka,LKA,Slovenia,SVN,960.00,
Sri Lanka,LKA,Solomon Islands,SLB,0.00,
Sri Lanka,LKA,Somalia,SOM,4416.00,
Sri Lanka,LKA,South Africa,ZAF,6624.00,
Sri Lanka,LKA,Spain,ESP,52800.00,
Sri Lanka,LKA,Sri Lanka,LKA,0.00,
Sri Lanka,LKA,Sudan,SDN,5520.00,
Sri Lanka,LKA,Suriname,SUR,1200.00,
Sri Lanka,LKA,Swaziland,SWZ,0.00,
Sri Lanka,LKA,Sweden,SWE,283200.00,
Sri Lanka,LKA,Switzerland,CHE,326400.00,
Sri Lanka,LKA,Syrian Arab Republic,SYR,2880.00,
Sri Lanka,LKA,Taiwan,TWN,4800.00,
Sri Lanka,LKA,Tajikistan,TJK,960.00,
Sri Lanka,LKA,"Tanzania, United Republic of",TZA,2208.00,
Sri Lanka,LKA,Thailand,THA,6720.00,
Sri Lanka,LKA,Timor Leste,TLS,0.00,
Sri Lanka,LKA,Togo,TGO,2208.00,
Sri Lanka,LKA,Tokelau,TKL,0.00,
Sri Lanka,LKA,Tonga,TON,0.00,
Sri Lanka,LKA,Trinidad and Tobago,TTO,2880.00,
Sri Lanka,LKA,Tunisia,TUN,4800.00,
Sri Lanka,LKA,Turkey,TUR,23040.00,
Sri Lanka,LKA,Turkmenistan,TKM,1920.00,
Sri Lanka,LKA,Turks and Caicos,TCA,0.00,
Sri Lanka,LKA,Tuvalu,TUV,0.00,
Sri Lanka,LKA,Uganda,UGA,1104.00,
Sri Lanka,LKA,Ukraine,UKR,3840.00,
Sri Lanka,LKA,United Arab Emirates,ARE,960.00,
Sri Lanka,LKA,United Kingdom,GBR,461760.00,
Sri Lanka,LKA,United States of America,USA,178560.00,
Sri Lanka,LKA,Uruguay,URY,1920.00,
Sri Lanka,LKA,Uzbekistan,UZB,960.00,
Sri Lanka,LKA,Vanuatu,VUT,0.00,
Sri Lanka,LKA,Venezuela,VEN,2880.00,
Sri Lanka,LKA,Viet Nam,VNM,16320.00,
Sri Lanka,LKA,"Virgin Islands, British ",VGB,0.00,
Sri Lanka,LKA,"Virgin Islands, U.S.",VIR,960.00,
Sri Lanka,LKA,Wallis and Futuna*,WLF,0.00,
Sri Lanka,LKA,Yemen,YEM,4800.00,
Sri Lanka,LKA,Zambia,ZMB,2208.00,
Sri Lanka,LKA,Zimbabwe,ZWE,2208.00,
Sudan,SDN,Afghanistan,AFG,0.00,
Sudan,SDN,Albania,ALB,0.00,
Sudan,SDN,Algeria,DZA,0.00,
Sudan,SDN,American Samoa,ASM,0.00,
Sudan,SDN,Andorra,AND,0.00,
Sudan,SDN,Angola,AGO,0.00,
Sudan,SDN,Anguilla,AIA,0.00,
Sudan,SDN,Antigua & Barbuda,ATG,0.00,
Sudan,SDN,Argentina,ARG,0.00,
Sudan,SDN,Armenia,ARM,0.00,
Sudan,SDN,Aruba,ABW,0.00,
Sudan,SDN,Australia,AUS,0.00,
Sudan,SDN,Austria,AUT,0.00,
Sudan,SDN,Azerbaijan,AZE,0.00,
Sudan,SDN,Bahamas,BHS,0.00,
Sudan,SDN,Bahrain,BHR,0.00,
Sudan,SDN,Bangladesh,BGD,0.00,
Sudan,SDN,Barbados,BRB,0.00,
Sudan,SDN,Belarus,BLR,0.00,
Sudan,SDN,Belgium,BEL,0.00,
Sudan,SDN,Belize,BLZ,0.00,
Sudan,SDN,Benin,BEN,0.00,
Sudan,SDN,Bermuda,BMU,0.00,
Sudan,SDN,Bhutan,BTN,0.00,
Sudan,SDN,Bolivia,BOL,0.00,
Sudan,SDN,Bosnia and Herzegovina,BIH,0.00,
Sudan,SDN,Botswana,BWA,0.00,
Sudan,SDN,Brazil,BRA,0.00,
Sudan,SDN,Brunei Darussalam,BRN,0.00,
Sudan,SDN,Bulgaria,BGR,0.00,
Sudan,SDN,Burkina Faso,BFA,0.00,
Sudan,SDN,Burundi,BDI,0.00,
Sudan,SDN,Cambodia,KHM,0.00,
Sudan,SDN,Cameroon,CMR,0.00,
Sudan,SDN,Canada,CAN,0.00,
Sudan,SDN,Cape Verde,CPV,0.00,
Sudan,SDN,Cayman Islands,CYM,0.00,
Sudan,SDN,Central African Republic,CAF,15114749.00,
Sudan,SDN,Chad,TCD,42957031.00,
Sudan,SDN,Chile,CHL,0.00,
Sudan,SDN,China,CHN,0.00,
Sudan,SDN,Colombia,COL,0.00,
Sudan,SDN,Comoros,COM,0.00,
Sudan,SDN,Congo,COG,78455806.00,
Sudan,SDN,"Congo, the Democratic Republic of the",COD,2966977.00,
Sudan,SDN,Cook Islands,COK,0.00,
Sudan,SDN,Costa Rica,CRI,0.00,
Sudan,SDN,Cote d'Ivoire,CIV,0.00,
Sudan,SDN,Croatia,HRV,0.00,
Sudan,SDN,Cuba,CUB,0.00,
Sudan,SDN,Cyprus,CYP,15360.00,
Sudan,SDN,Czech Republic,CZE,3556800.00,
Sudan,SDN,Denmark,DNK,0.00,
Sudan,SDN,Djibouti,DJI,0.00,
Sudan,SDN,Dominica,DMA,0.00,
Sudan,SDN,Dominican Republic,DOM,0.00,
Sudan,SDN,Ecuador,ECU,0.00,
Sudan,SDN,Egypt,EGY,27275424.00,
Sudan,SDN,El Salvador,SLV,0.00,
Sudan,SDN,Equatorial Guinea,GNQ,0.00,
Sudan,SDN,Eritrea,ERI,377338.00,
Sudan,SDN,Estonia,EST,0.00,
Sudan,SDN,Ethiopia,ETH,1528488.00,
Sudan,SDN,Falkland Islands (Malvinas)*,FLK,0.00,
Sudan,SDN,Faroe Islands,FRO,0.00,
Sudan,SDN,Fiji,FJI,0.00,
Sudan,SDN,Finland,FIN,0.00,
Sudan,SDN,France,FRA,0.00,
Sudan,SDN,French Guiana,GUF,0.00,
Sudan,SDN,French Polynesia,PYF,0.00,
Sudan,SDN,Gabon,GAB,8179444.00,
Sudan,SDN,Gambia,GMB,0.00,
Sudan,SDN,Georgia,GEO,0.00,
Sudan,SDN,Germany,DEU,0.00,
Sudan,SDN,Ghana,GHA,0.00,
Sudan,SDN,Gibraltar,GIB,0.00,
Sudan,SDN,Greece,GRC,15360.00,
Sudan,SDN,Greenland,GRL,0.00,
Sudan,SDN,Grenada,GRD,0.00,
Sudan,SDN,Guadeloupe,GLP,0.00,
Sudan,SDN,Guam,GUM,0.00,
Sudan,SDN,Guatemala,GTM,0.00,
Sudan,SDN,Guinea,GIN,0.00,
Sudan,SDN,Guinea-Bissau,GNB,0.00,
Sudan,SDN,Guyana,GUY,0.00,
Sudan,SDN,Haiti,HTI,0.00,
Sudan,SDN,Honduras,HND,0.00,
Sudan,SDN,Hong Kong,HKG,0.00,
Sudan,SDN,Hungary,HUN,0.00,
Sudan,SDN,Iceland,ISL,0.00,
Sudan,SDN,India,IND,60480.00,
Sudan,SDN,Indonesia,IDN,0.00,
Sudan,SDN,"Iran, Islamic Republic of",IRN,30720.00,
Sudan,SDN,Iraq,IRQ,0.00,
Sudan,SDN,Ireland,IRL,0.00,
Sudan,SDN,Israel,ISR,0.00,
Sudan,SDN,Italy,ITA,0.00,
Sudan,SDN,Jamaica,JAM,0.00,
Sudan,SDN,Japan,JPN,0.00,
Sudan,SDN,Jordan,JOR,0.00,
Sudan,SDN,Kazakhstan,KAZ,0.00,
Sudan,SDN,Kenya,KEN,0.00,
Sudan,SDN,Kiribati,KIR,0.00,
Sudan,SDN,"Korea, Democratic People’s Republic of",PRK,0.00,
Sudan,SDN,"Korea, Republic of",KOR,0.00,
Sudan,SDN,Kuwait,KWT,0.00,
Sudan,SDN,Kyrgyzstan,KGZ,0.00,
Sudan,SDN,Lao People’s Democratic Republic,LAO,0.00,
Sudan,SDN,Latvia,LVA,0.00,
Sudan,SDN,Lebanon,LBN,0.00,
Sudan,SDN,Lesotho,LSO,0.00,
Sudan,SDN,Liberia,LBR,0.00,
Sudan,SDN,Libyan Arab Jamahiriya,LBY,0.00,
Sudan,SDN,Liechtenstein,LIE,0.00,
Sudan,SDN,Lithuania,LTU,0.00,
Sudan,SDN,Luxembourg,LUX,0.00,
Sudan,SDN,Macau,MAC,0.00,
Sudan,SDN,"Macedonia, the former Yugoslav Republic of",MKD,0.00,
Sudan,SDN,Madagascar,MDG,0.00,
Sudan,SDN,Malawi,MWI,0.00,
Sudan,SDN,Malaysia,MYS,0.00,
Sudan,SDN,Maldives,MDV,0.00,
Sudan,SDN,Mali,MLI,0.00,
Sudan,SDN,Malta,MLT,0.00,
Sudan,SDN,Marshall Islands,MHL,0.00,
Sudan,SDN,Martinique,MTQ,0.00,
Sudan,SDN,Mauritania,MRT,0.00,
Sudan,SDN,Mauritius,MUS,0.00,
Sudan,SDN,Mayotte,MYT,0.00,
Sudan,SDN,Mexico,MEX,0.00,
Sudan,SDN,"Micronesia, Federated States of",FSM,0.00,
Sudan,SDN,"Moldova, Republic of",MDA,0.00,
Sudan,SDN,Monaco,MCO,0.00,
Sudan,SDN,Mongolia,MNG,0.00,
Sudan,SDN,Montserrat,MSR,0.00,
Sudan,SDN,Morocco,MAR,0.00,
Sudan,SDN,Mozambique,MOZ,0.00,
Sudan,SDN,Myanmar,MMR,0.00,
Sudan,SDN,Namibia,NAM,0.00,
Sudan,SDN,Nauru,NRU,0.00,
Sudan,SDN,Nepal,NPL,0.00,
Sudan,SDN,Netherlands,NLD,0.00,
Sudan,SDN,Netherlands Antilles,ANT,0.00,
Sudan,SDN,New Caledonia,NCL,0.00,
Sudan,SDN,New Zealand,NZL,0.00,
Sudan,SDN,Nicaragua,NIC,0.00,
Sudan,SDN,Niger,NER,0.00,
Sudan,SDN,Nigeria,NGA,319482837.60,
Sudan,SDN,Niue,NIU,0.00,
Sudan,SDN,Norfolk Island,NFK,0.00,
Sudan,SDN,Northern Mariana Islands,MNP,0.00,
Sudan,SDN,Norway,NOR,0.00,
Sudan,SDN,Oman,OMN,0.00,
Sudan,SDN,Pakistan,PAK,0.00,
Sudan,SDN,Palau,PLW,0.00,
Sudan,SDN,"Palestinian Territory, Occupied ",PSE,0.00,
Sudan,SDN,Panama,PAN,0.00,
Sudan,SDN,Papua New Guinea,PNG,0.00,
Sudan,SDN,Paraguay,PRY,0.00,
Sudan,SDN,Peru,PER,0.00,
Sudan,SDN,Philippines,PHL,0.00,
Sudan,SDN,Poland,POL,0.00,
Sudan,SDN,Portugal,PRT,0.00,
Sudan,SDN,Puerto Rico,PRI,0.00,
Sudan,SDN,Qatar,QAT,0.00,
Sudan,SDN,Reunion*,REU,0.00,
Sudan,SDN,Romania,ROM,0.00,
Sudan,SDN,Russian Federation,RUS,0.00,
Sudan,SDN,Rwanda,RWA,0.00,
Sudan,SDN,Saint Helena*,SHN,0.00,
Sudan,SDN,Saint Kitts and Nevis,KNA,0.00,
Sudan,SDN,Saint Lucia,LCA,0.00,
Sudan,SDN,Saint Pierre and Miquelon*,SPM,0.00,
Sudan,SDN,Saint Vincent and the Grenadines,VCT,0.00,
Sudan,SDN,Samoa,WSM,0.00,
Sudan,SDN,San Marino,SMR,0.00,
Sudan,SDN,Sao Tome and Principe,STP,0.00,
Sudan,SDN,Saudi Arabia,SAU,1211520.00,
Sudan,SDN,Senegal,SEN,0.00,
Sudan,SDN,Serbia and Montenegro,SCG,0.00,
Sudan,SDN,Seychelles,SYC,0.00,
Sudan,SDN,Sierra Leone,SLE,0.00,
Sudan,SDN,Singapore,SGP,0.00,
Sudan,SDN,Slovakia,SVK,0.00,
Sudan,SDN,Slovenia,SVN,0.00,
Sudan,SDN,Solomon Islands,SLB,0.00,
Sudan,SDN,Somalia,SOM,9568.00,
Sudan,SDN,South Africa,ZAF,0.00,
Sudan,SDN,Spain,ESP,0.00,
Sudan,SDN,Sri Lanka,LKA,0.00,
Sudan,SDN,Sudan,SDN,0.00,
Sudan,SDN,Suriname,SUR,0.00,
Sudan,SDN,Swaziland,SWZ,0.00,
Sudan,SDN,Sweden,SWE,0.00,
Sudan,SDN,Switzerland,CHE,0.00,
Sudan,SDN,Syrian Arab Republic,SYR,0.00,
Sudan,SDN,Taiwan,TWN,0.00,
Sudan,SDN,Tajikistan,TJK,0.00,
Sudan,SDN,"Tanzania, United Republic of",TZA,0.00,
Sudan,SDN,Thailand,THA,0.00,
Sudan,SDN,Timor Leste,TLS,0.00,
Sudan,SDN,Togo,TGO,0.00,
Sudan,SDN,Tokelau,TKL,0.00,
Sudan,SDN,Tonga,TON,0.00,
Sudan,SDN,Trinidad and Tobago,TTO,0.00,
Sudan,SDN,Tunisia,TUN,0.00,
Sudan,SDN,Turkey,TUR,0.00,
Sudan,SDN,Turkmenistan,TKM,0.00,
Sudan,SDN,Turks and Caicos,TCA,0.00,
Sudan,SDN,Tuvalu,TUV,0.00,
Sudan,SDN,Uganda,UGA,575575.00,
Sudan,SDN,Ukraine,UKR,0.00,
Sudan,SDN,United Arab Emirates,ARE,1696320.00,
Sudan,SDN,United Kingdom,GBR,45120.00,
Sudan,SDN,United States of America,USA,0.00,
Sudan,SDN,Uruguay,URY,0.00,
Sudan,SDN,Uzbekistan,UZB,0.00,
Sudan,SDN,Vanuatu,VUT,0.00,
Sudan,SDN,Venezuela,VEN,0.00,
Sudan,SDN,Viet Nam,VNM,0.00,
Sudan,SDN,"Virgin Islands, British ",VGB,0.00,
Sudan,SDN,"Virgin Islands, U.S.",VIR,0.00,
Sudan,SDN,Wallis and Futuna*,WLF,0.00,
Sudan,SDN,Yemen,YEM,1408320.00,
Sudan,SDN,Zambia,ZMB,0.00,
Sudan,SDN,Zimbabwe,ZWE,0.00,
Suriname,SUR,Afghanistan,AFG,1920.00,
Suriname,SUR,Albania,ALB,3840.00,
Suriname,SUR,Algeria,DZA,2208.00,
Suriname,SUR,American Samoa,ASM,0.00,
Suriname,SUR,Andorra,AND,0.00,
Suriname,SUR,Angola,AGO,9936.00,
Suriname,SUR,Anguilla,AIA,0.00,
Suriname,SUR,Antigua & Barbuda,ATG,0.00,
Suriname,SUR,Argentina,ARG,145152.00,
Suriname,SUR,Armenia,ARM,960.00,
Suriname,SUR,Aruba,ABW,448.00,
Suriname,SUR,Australia,AUS,19200.00,
Suriname,SUR,Austria,AUT,48000.00,
Suriname,SUR,Azerbaijan,AZE,960.00,
Suriname,SUR,Bahamas,BHS,0.00,
Suriname,SUR,Bahrain,BHR,0.00,
Suriname,SUR,Bangladesh,BGD,4800.00,
Suriname,SUR,Barbados,BRB,0.00,
Suriname,SUR,Belarus,BLR,960.00,
Suriname,SUR,Belgium,BEL,38400.00,
Suriname,SUR,Belize,BLZ,896.00,
Suriname,SUR,Benin,BEN,0.00,
Suriname,SUR,Bermuda,BMU,0.00,
Suriname,SUR,Bhutan,BTN,0.00,
Suriname,SUR,Bolivia,BOL,285395.06,
Suriname,SUR,Bosnia and Herzegovina,BIH,1920.00,
Suriname,SUR,Botswana,BWA,0.00,
Suriname,SUR,Brazil,BRA,122304.00,
Suriname,SUR,Brunei Darussalam,BRN,0.00,
Suriname,SUR,Bulgaria,BGR,4800.00,
Suriname,SUR,Burkina Faso,BFA,1104.00,
Suriname,SUR,Burundi,BDI,0.00,
Suriname,SUR,Cambodia,KHM,0.00,
Suriname,SUR,Cameroon,CMR,0.00,
Suriname,SUR,Canada,CAN,16320.00,
Suriname,SUR,Cape Verde,CPV,0.00,
Suriname,SUR,Cayman Islands,CYM,0.00,
Suriname,SUR,Central African Republic,CAF,0.00,
Suriname,SUR,Chad,TCD,0.00,
Suriname,SUR,Chile,CHL,186368.00,
Suriname,SUR,China,CHN,46080.00,
Suriname,SUR,Colombia,COL,469952.00,
Suriname,SUR,Comoros,COM,0.00,
Suriname,SUR,Congo,COG,1104.00,
Suriname,SUR,"Congo, the Democratic Republic of the",COD,1104.00,
Suriname,SUR,Cook Islands,COK,0.00,
Suriname,SUR,Costa Rica,CRI,3693.84,
Suriname,SUR,Cote d'Ivoire,CIV,0.00,
Suriname,SUR,Croatia,HRV,2880.00,
Suriname,SUR,Cuba,CUB,12992.00,
Suriname,SUR,Cyprus,CYP,0.00,
Suriname,SUR,Czech Republic,CZE,19200.00,
Suriname,SUR,Denmark,DNK,14400.00,
Suriname,SUR,Djibouti,DJI,0.00,
Suriname,SUR,Dominica,DMA,448.00,
Suriname,SUR,Dominican Republic,DOM,21326.76,
Suriname,SUR,Ecuador,ECU,54789.68,
Suriname,SUR,Egypt,EGY,6624.00,
Suriname,SUR,El Salvador,SLV,3061.79,
Suriname,SUR,Equatorial Guinea,GNQ,0.00,
Suriname,SUR,Eritrea,ERI,0.00,
Suriname,SUR,Estonia,EST,0.00,
Suriname,SUR,Ethiopia,ETH,0.00,
Suriname,SUR,Falkland Islands (Malvinas)*,FLK,0.00,
Suriname,SUR,Faroe Islands,FRO,0.00,
Suriname,SUR,Fiji,FJI,0.00,
Suriname,SUR,Finland,FIN,2880.00,
Suriname,SUR,France,FRA,259200.00,
Suriname,SUR,French Guiana,GUF,448.00,
Suriname,SUR,French Polynesia,PYF,0.00,
Suriname,SUR,Gabon,GAB,0.00,
Suriname,SUR,Gambia,GMB,0.00,
Suriname,SUR,Georgia,GEO,0.00,
Suriname,SUR,Germany,DEU,70080.00,
Suriname,SUR,Ghana,GHA,1104.00,
Suriname,SUR,Gibraltar,GIB,0.00,
Suriname,SUR,Greece,GRC,9600.00,
Suriname,SUR,Greenland,GRL,0.00,
Suriname,SUR,Grenada,GRD,0.00,
Suriname,SUR,Guadeloupe,GLP,0.00,
Suriname,SUR,Guam,GUM,0.00,
Suriname,SUR,Guatemala,GTM,3767.43,
Suriname,SUR,Guinea,GIN,0.00,
Suriname,SUR,Guinea-Bissau,GNB,0.00,
Suriname,SUR,Guyana,GUY,6384.00,
Suriname,SUR,Haiti,HTI,16128.00,
Suriname,SUR,Honduras,HND,3275.07,
Suriname,SUR,Hong Kong,HKG,1920.00,
Suriname,SUR,Hungary,HUN,7680.00,
Suriname,SUR,Iceland,ISL,0.00,
Suriname,SUR,India,IND,7680.00,
Suriname,SUR,Indonesia,IDN,1920.00,
Suriname,SUR,"Iran, Islamic Republic of",IRN,960.00,
Suriname,SUR,Iraq,IRQ,960.00,
Suriname,SUR,Ireland,IRL,5760.00,
Suriname,SUR,Israel,ISR,5760.00,
Suriname,SUR,Italy,ITA,509760.00,
Suriname,SUR,Jamaica,JAM,1344.00,
Suriname,SUR,Japan,JPN,106560.00,
Suriname,SUR,Jordan,JOR,960.00,
Suriname,SUR,Kazakhstan,KAZ,960.00,
Suriname,SUR,Kenya,KEN,0.00,
Suriname,SUR,Kiribati,KIR,0.00,
Suriname,SUR,"Korea, Democratic People’s Republic of",PRK,5760.00,
Suriname,SUR,"Korea, Republic of",KOR,26880.00,
Suriname,SUR,Kuwait,KWT,0.00,
Suriname,SUR,Kyrgyzstan,KGZ,0.00,
Suriname,SUR,Lao People’s Democratic Republic,LAO,0.00,
Suriname,SUR,Latvia,LVA,960.00,
Suriname,SUR,Lebanon,LBN,36480.00,
Suriname,SUR,Lesotho,LSO,0.00,
Suriname,SUR,Liberia,LBR,0.00,
Suriname,SUR,Libyan Arab Jamahiriya,LBY,0.00,
Suriname,SUR,Liechtenstein,LIE,0.00,
Suriname,SUR,Lithuania,LTU,960.00,
Suriname,SUR,Luxembourg,LUX,0.00,
Suriname,SUR,Macau,MAC,0.00,
Suriname,SUR,"Macedonia, the former Yugoslav Republic of",MKD,960.00,
Suriname,SUR,Madagascar,MDG,0.00,
Suriname,SUR,Malawi,MWI,0.00,
Suriname,SUR,Malaysia,MYS,960.00,
Suriname,SUR,Maldives,MDV,0.00,
Suriname,SUR,Mali,MLI,1104.00,
Suriname,SUR,Malta,MLT,960.00,
Suriname,SUR,Marshall Islands,MHL,0.00,
Suriname,SUR,Martinique,MTQ,0.00,
Suriname,SUR,Mauritania,MRT,0.00,
Suriname,SUR,Mauritius,MUS,0.00,
Suriname,SUR,Mayotte,MYT,0.00,
Suriname,SUR,Mexico,MEX,25088.00,
Suriname,SUR,"Micronesia, Federated States of",FSM,0.00,
Suriname,SUR,"Moldova, Republic of",MDA,0.00,
Suriname,SUR,Monaco,MCO,0.00,
Suriname,SUR,Mongolia,MNG,0.00,
Suriname,SUR,Montserrat,MSR,0.00,
Suriname,SUR,Morocco,MAR,4416.00,
Suriname,SUR,Mozambique,MOZ,2208.00,
Suriname,SUR,Myanmar,MMR,0.00,
Suriname,SUR,Namibia,NAM,0.00,
Suriname,SUR,Nauru,NRU,0.00,
Suriname,SUR,Nepal,NPL,960.00,
Suriname,SUR,Netherlands,NLD,11520.00,
Suriname,SUR,Netherlands Antilles,ANT,896.00,
Suriname,SUR,New Caledonia,NCL,0.00,
Suriname,SUR,New Zealand,NZL,960.00,
Suriname,SUR,Nicaragua,NIC,3760.05,
Suriname,SUR,Niger,NER,0.00,
Suriname,SUR,Nigeria,NGA,4767.72,
Suriname,SUR,Niue,NIU,0.00,
Suriname,SUR,Norfolk Island,NFK,0.00,
Suriname,SUR,Northern Mariana Islands,MNP,0.00,
Suriname,SUR,Norway,NOR,1920.00,
Suriname,SUR,Oman,OMN,0.00,
Suriname,SUR,Pakistan,PAK,2880.00,
Suriname,SUR,Palau,PLW,0.00,
Suriname,SUR,"Palestinian Territory, Occupied ",PSE,2880.00,
Suriname,SUR,Panama,PAN,3584.00,
Suriname,SUR,Papua New Guinea,PNG,0.00,
Suriname,SUR,Paraguay,PRY,255808.00,
Suriname,SUR,Peru,PER,136192.00,
Suriname,SUR,Philippines,PHL,3840.00,
Suriname,SUR,Poland,POL,36480.00,
Suriname,SUR,Portugal,PRT,356160.00,
Suriname,SUR,Puerto Rico,PRI,2688.00,
Suriname,SUR,Qatar,QAT,0.00,
