HostCode,TargetCode,Amount
HUN,CUB,147392.00
HUN,CYP,120000.00
HUN,CZE,11971200.00
HUN,DNK,480000.00
HUN,DJI,2208.00
HUN,DMA,4928.00
HUN,ECU,28047.10
HUN,EGY,299184.00
HUN,SLV,1530.89
HUN,EST,77760.00
HUN,ETH,75072.00
HUN,FIN,329280.00
HUN,FRA,8342400.00
HUN,GMB,1104.00
HUN,GEO,148800.00
HUN,DEU,9766080.00
HUN,GHA,64032.00
HUN,GIB,1920.00
HUN,GRC,1178880.00
HUN,GRD,448.00
HUN,GTM,941.86
HUN,GIN,23184.00
HUN,GNB,6624.00
HUN,GUY,1008.00
HUN,HTI,448.00
HUN,HND,1091.69
HUN,HKG,7680.00
HUN,ISL,4800.00
HUN,IND,238080.00
HUN,IDN,32640.00
HUN,IRN,270720.00
HUN,IRQ,391680.00
HUN,IRL,46080.00
HUN,ISR,532800.00
HUN,ITA,902400.00
HUN,JAM,3584.00
HUN,JPN,311040.00
HUN,JOR,144000.00
HUN,KAZ,253440.00
HUN,KEN,24288.00
HUN, Democratic People’s Republic of",PRK
HUN,KOR,138240.00
HUN,KWT,81600.00
HUN,KGZ,54720.00
HUN,LAO,28800.00
HUN,LVA,88320.00
HUN,LBN,142080.00
HUN,LBR,14352.00
HUN,LBY,240672.00
HUN,LIE,6720.00
HUN,LTU,74880.00
HUN,LUX,81600.00
HUN,MAC,1920.00
HUN,MKD,70080.00
HUN,MDG,15456.00
HUN,MYS,18240.00
HUN,MLI,13248.00
HUN,MLT,1920.00
HUN,MRT,4416.00
HUN,MUS,5520.00
HUN,MEX,20160.00
HUN,MDA,94080.00
HUN,MCO,960.00
HUN,MNG,693120.00
HUN,MAR,54096.00
HUN,MOZ,12144.00
HUN,NAM,1104.00
HUN,NPL,13440.00
HUN,NLD,492480.00
HUN,ANT,448.00
HUN,NZL,33600.00
HUN,NIC,4386.72
HUN,NER,1104.00
HUN,NGA,991685.47
HUN,NIU,960.00
HUN,NOR,276480.00
HUN,OMN,1920.00
HUN,PAK,80640.00
HUN,PAN,4480.00
HUN,PNG,960.00
HUN,PRY,4480.00
HUN,PER,30016.00
HUN,PHL,24960.00
HUN,POL,2577600.00
HUN,PRT,26880.00
HUN,QAT,3840.00
HUN,ROM,689889600.00
HUN,RUS,6275520.00
HUN,RWA,13248.00
HUN,SMR,1920.00
HUN,SAU,31680.00
HUN,SEN,8832.00
HUN,SCG,26292480.00
HUN,SLE,35328.00
HUN,SGP,14400.00
HUN,SVK,35941440.00
HUN,SVN,667200.00
HUN,SOM,58512.00
HUN,ZAF,103776.00
HUN,ESP,667200.00
HUN,LKA,25920.00
HUN,SDN,140208.00
HUN,SUR,448.00
HUN,SWE,378240.00
HUN,CHE,2956800.00
HUN,SYR,661440.00
HUN,TWN,26880.00
HUN,TJK,5760.00
HUN,TZA,20976.00
HUN,THA,31680.00
HUN,TGO,4416.00
HUN,TKL,960.00
HUN,TON,1920.00
HUN,TTO,448.00
HUN,TUN,37440.00
HUN,TUR,668160.00
HUN,TKM,19200.00
HUN,UGA,16560.00
HUN,UKR,22881600.00
HUN,ARE,42240.00
HUN,GBR,1139520.00
HUN,USA,2464320.00
HUN,URY,16576.00
HUN,UZB,73920.00
HUN,VEN,32256.00
HUN,VNM,1808640.00
HUN,VGB,896.00
HUN,YEM,127680.00
HUN,ZMB,4416.00
HUN,ZWE,14352.00
ISL,AFG,13440.00
ISL,ALB,2520.00
ISL,DZA,124614.00
ISL,AGO,14490.00
ISL,ATG,3360.00
ISL,ARG,100800.00
ISL,ARM,2520.00
ISL,AUS,302400.00
ISL,AUT,315000.00
ISL,AZE,5040.00
ISL,BHS,3360.00
ISL,BGD,26880.00
ISL,BRB,6720.00
ISL,BLR,7560.00
ISL,BEL,365400.00
ISL,BEN,14490.00
ISL,BOL,29797.63
ISL,BIH,423360.00
ISL,BRA,144480.00
ISL,BGR,216720.00
ISL,BFA,31878.00
ISL,BDI,8694.00
ISL,CMR,2898.00
ISL,CAN,688800.00
ISL,CPV,5796.00
ISL,TCD,2898.00
ISL,CHL,258720.00
ISL,CHN,793800.00
ISL,COL,264600.00
ISL,COG,5796.00
ISL,COD,14490.00
ISL,CIV,2898.00
ISL,HRV,231840.00
ISL,CUB,60480.00
ISL,CZE,436800.00
ISL,DNK,10399200.00
ISL,DMA,3360.00
ISL,DOM,88861.49
ISL,ECU,53811.30
ISL,EGY,101430.00
ISL,GNQ,2898.00
ISL,ERI,14490.00
ISL,EST,65520.00
ISL,ETH,118818.00
ISL,FRO,824040.00
ISL,FIN,380520.00
ISL,FRA,1272600.00
ISL,GEO,5040.00
ISL,DEU,3084480.00
ISL,GHA,26082.00
ISL,GRC,37800.00
ISL,GRL,98280.00
ISL,GRD,3360.00
ISL,GIN,14490.00
ISL,GNB,2898.00
ISL,GUY,17280.00
ISL,HTI,40320.00
ISL,HKG,3780.00
ISL,HUN,168840.00
ISL,IND,685440.00
ISL,IDN,328860.00
ISL,IRN,57960.00
ISL,IRQ,45360.00
ISL,IRL,156240.00
ISL,ISR,52920.00
ISL,ITA,327600.00
ISL,JAM,50400.00
ISL,JPN,200340.00
ISL,JOR,30240.00
ISL,KAZ,15120.00
ISL,KEN,101430.00
ISL, Democratic People’s Republic of",PRK
ISL,KOR,139860.00
ISL,KGZ,2520.00
ISL,LAO,3780.00
ISL,LVA,60480.00
ISL,LBN,65520.00
ISL,LBR,2898.00
ISL,LBY,2898.00
ISL,LTU,156240.00
ISL,LUX,340200.00
ISL,MDG,2898.00
ISL,MWI,2898.00
ISL,MYS,3780.00
ISL,MLI,37674.00
ISL,MRT,2898.00
ISL,MUS,2898.00
ISL,MEX,137760.00
ISL,MDA,2520.00
ISL,MAR,356454.00
ISL,MOZ,14490.00
ISL,NPL,3360.00
ISL,NLD,438480.00
ISL,ANT,6720.00
ISL,NZL,158760.00
ISL,NER,11592.00
ISL,NGA,525640.98
ISL,NOR,2288160.00
ISL,PAK,63840.00
ISL,PSE,2520.00
ISL,PRY,23520.00
ISL,PER,40320.00
ISL,PHL,3894660.00
ISL,POL,4500720.00
ISL,PRT,292320.00
ISL,PRI,87360.00
ISL,ROM,357000.00
ISL,RUS,1910160.00
ISL,RWA,5796.00
ISL,KNA,3360.00
ISL,LCA,3360.00
ISL,VCT,3360.00
ISL,SEN,11592.00
ISL,SCG,1413720.00
ISL,SLE,2898.00
ISL,SVK,7560.00
ISL,SOM,14490.00
ISL,ZAF,220248.00
ISL,ESP,739200.00
ISL,LKA,406560.00
ISL,SDN,14490.00
ISL,SUR,13440.00
ISL,SWE,4231080.00
ISL,CHE,348600.00
ISL,SYR,40320.00
ISL,TWN,3780.00
ISL,TJK,2520.00
ISL,TZA,40572.00
ISL,THA,2525040.00
ISL,TGO,5796.00
ISL,TTO,16800.00
ISL,TUN,50400.00
ISL,TUR,120960.00
ISL,UGA,5796.00
ISL,UKR,78120.00
ISL,GBR,2076480.00
ISL,USA,5083680.00
ISL,URY,13440.00
ISL,UZB,10080.00
ISL,VEN,16800.00
ISL,VNM,1096200.00
ISL,VIR,3360.00
ISL,YEM,2520.00
ISL,ZMB,5796.00
ISL,ZWE,5796.00
IND,AFG,9317760.00
IND,ALB,251520.00
IND,DZA,6025632.00
IND,ASM,224640.00
IND,AND,1920.00
IND,AGO,2308464.00
IND,AIA,1920.00
IND,ATG,32640.00
IND,ARG,321600.00
IND,ARM,752640.00
IND,ABW,6720.00
IND,AUS,3825600.00
IND,AUT,748800.00
IND,AZE,1323840.00
IND,BHS,20160.00
IND,BHR,96000.00
IND,BGD,3653610240.00
IND,BRB,55680.00
IND,BLR,623040.00
IND,BEL,734400.00
IND,BLZ,28800.00
IND,BEN,1699056.00
IND,BMU,13440.00
IND,BTN,7657920.00
IND,BOL,307908.82
IND,BIH,415680.00
IND,BWA,45264.00
IND,BRA,473280.00
IND,BRN,15360.00
IND,BGR,278400.00
IND,BFA,3956736.00
IND,BDI,1186800.00
IND,KHM,287040.00
IND,CMR,501216.00
IND,CAN,1893120.00
IND,CPV,570768.00
IND,CYM,1920.00
IND,CAF,309120.00
IND,TCD,846768.00
IND,CHL,286080.00
IND,CHN,28383360.00
IND,COL,871680.00
IND,COM,140208.00
IND,COG,1544496.00
IND,COD,2242224.00
IND,COK,125760.00
IND,CRI,98150.66
IND,CIV,521088.00
IND,HRV,192960.00
IND,CUB,587520.00
IND,CYP,158400.00
IND,CZE,600000.00
IND,DNK,384000.00
IND,DJI,49680.00
IND,DMA,22080.00
IND,DOM,861533.29
IND,ECU,525533.69
IND,EGY,6213312.00
IND,SLV,620011.71
IND,GNQ,280416.00
IND,ERI,1708992.00
IND,EST,58560.00
IND,ETH,864432.00
IND,FLK,960.00
IND,FJI,197760.00
IND,FIN,114240.00
IND,FRA,6580800.00
IND,GUF,960.00
IND,PYF,19200.00
IND,GAB,161184.00
IND,GMB,145728.00
IND,GEO,989760.00
IND,DEU,2473920.00
IND,GHA,2868192.00
IND,GIB,5760.00
IND,GRC,302400.00
IND,GRL,1920.00
IND,GRD,36480.00
IND,GLP,960.00
IND,GUM,487680.00
IND,GTM,694284.44
IND,GIN,1693536.00
IND,GNB,353280.00
IND,GUY,154800.00
IND,HTI,406080.00
IND,HND,481903.33
IND,HKG,677760.00
IND,HUN,134400.00
IND,ISL,10560.00
IND,IDN,943680.00
IND,IRN,1965120.00
IND,IRQ,574080.00
IND,IRL,312960.00
IND,ISR,809280.00
IND,ITA,1073280.00
IND,JAM,504000.00
IND,JPN,824640.00
IND,JOR,584640.00
IND,KAZ,2540160.00
IND,KEN,3154128.00
IND,KIR,21120.00
IND, Democratic People’s Republic of",PRK
IND,KOR,1344000.00
IND,KWT,7005120.00
IND,KGZ,576960.00
IND,LAO,326400.00
IND,LVA,73920.00
IND,LBN,516480.00
IND,LSO,125856.00
IND,LBR,259440.00
IND,LBY,226320.00
IND,LIE,1920.00
IND,LTU,104640.00
IND,LUX,72000.00
IND,MAC,97920.00
IND,MKD,82560.00
IND,MDG,429456.00
IND,MWI,402960.00
IND,MYS,14334720.00
IND,MDV,229440.00
IND,MLI,4684272.00
IND,MLT,37440.00
IND,MHL,60480.00
IND,MTQ,1920.00
IND,MRT,311328.00
IND,MUS,393024.00
IND,MYT,1104.00
IND,MEX,5534400.00
IND,FSM,130560.00
IND,MDA,230400.00
IND,MCO,6720.00
IND,MNG,6720.00
IND,MSR,8640.00
IND,MAR,7499472.00
IND,MOZ,2280864.00
IND,MMR,58285440.00
IND,NAM,64032.00
IND,NRU,5760.00
IND,NPL,960000000.00
IND,NLD,257280.00
IND,ANT,54720.00
IND,NCL,10560.00
IND,NZL,2952960.00
IND,NIC,402862.44
IND,NER,1461696.00
IND,NGA,3699749.64
IND,NIU,36480.00
IND,NFK,1920.00
IND,MNP,55680.00
IND,NOR,58560.00
IND,OMN,13440.00
IND,PAK,1274564160.00
IND,PLW,62400.00
IND,PSE,854400.00
IND,PAN,100800.00
IND,PNG,287040.00
IND,PRY,222720.00
IND,PER,386880.00
IND,PHL,3105600.00
IND,POL,669120.00
IND,PRT,179520.00
IND,PRI,879360.00
IND,QAT,12480.00
IND,ROM,1694400.00
IND,RUS,4193280.00
IND,RWA,723120.00
IND,SHN,12480.00
IND,KNA,19200.00
IND,LCA,26880.00
IND,VCT,29760.00
IND,WSM,603840.00
IND,SMR,1920.00
IND,STP,64032.00
IND,SAU,5158080.00
IND,SEN,1375584.00
IND,SCG,535680.00
IND,SYC,47472.00
IND,SLE,272688.00
IND,SGP,4872960.00
IND,SVK,164160.00
IND,SVN,35520.00
IND,SLB,24000.00
IND,SOM,1611840.00
IND,ZAF,2308464.00
IND,ESP,2193600.00
IND,LKA,178813440.00
IND,SDN,1851408.00
IND,SUR,81600.00
IND,SWZ,30912.00
IND,SWE,96000.00
IND,CHE,681600.00
IND,SYR,360960.00
IND,TWN,505920.00
IND,TJK,788160.00
IND,TZA,801504.00
IND,THA,719040.00
IND,TLS,20160.00
IND,TGO,568560.00
IND,TKL,13440.00
IND,TON,288960.00
IND,TTO,178560.00
IND,TUN,1522560.00
IND,TUR,122880.00
IND,TKM,247680.00
IND,TCA,960.00
IND,TUV,9600.00
IND,UGA,945024.00
IND,UKR,2043840.00
IND,ARE,13809600.00
IND,GBR,5606400.00
IND,USA,3136320.00
IND,URY,132480.00
IND,UZB,2263680.00
IND,VUT,23040.00
IND,VEN,183360.00
IND,VNM,650880.00
IND,VGB,4800.00
IND,VIR,36480.00
IND,WLF,38400.00
IND,YEM,495360.00
IND,ZMB,899760.00
IND,ZWE,896448.00
IDN,AFG,1006080.00
IDN,ALB,447360.00
IDN,DZA,755136.00
IDN,ASM,9600.00
IDN,AND,1920.00
IDN,AGO,1500336.00
IDN,AIA,960.00
IDN,ATG,2781120.00
IDN,ARG,441600.00
IDN,ARM,226560.00
IDN,ABW,33600.00
IDN,AUS,7281600.00
IDN,AUT,4344000.00
IDN,AZE,398400.00
IDN,BHS,8640.00
IDN,BHR,3873600.00
IDN,BGD,3715200.00
IDN,BRB,24000.00
IDN,BLR,440640.00
IDN,BEL,2472000.00
IDN,BLZ,12480.00
IDN,BEN,132480.00
IDN,BMU,5760.00
IDN,BTN,2880.00
IDN,BOL,495208.20
IDN,BIH,296640.00
IDN,BWA,3312.00
IDN,BRA,2111040.00
IDN,BRN,374400.00
IDN,BGR,684480.00
IDN,BFA,309120.00
IDN,BDI,93840.00
IDN,KHM,2586240.00
IDN,CMR,39744.00
IDN,CAN,1244160.00
IDN,CPV,50784.00
IDN,CYM,960.00
IDN,CAF,18768.00
IDN,TCD,52992.00
IDN,CHL,173760.00
IDN,CHN,91516800.00
IDN,COL,404160.00
IDN,COM,11040.00
IDN,COG,97152.00
IDN,COD,163392.00
IDN,COK,5760.00
IDN,CRI,64906.08
IDN,CIV,40848.00
IDN,HRV,137280.00
IDN,CUB,312960.00
IDN,CYP,48000.00
IDN,CZE,518400.00
IDN,DNK,2419200.00
IDN,DJI,4416.00
IDN,DMA,9600.00
IDN,DOM,963089.28
IDN,ECU,227824.45
IDN,EGY,661296.00
IDN,SLV,320394.06
IDN,GNQ,22080.00
IDN,ERI,132480.00
IDN,EST,41280.00
IDN,ETH,68448.00
IDN,FJI,56640.00
IDN,FIN,279360.00
IDN,FRA,3633600.00
IDN,PYF,960.00
IDN,GAB,9936.00
IDN,GMB,11040.00
IDN,GEO,297600.00
IDN,DEU,1797120.00
IDN,GHA,235152.00
IDN,GIB,3840.00
IDN,GRC,328320.00
IDN,GRL,960.00
IDN,GRD,15360.00
IDN,GLP,960.00
IDN,GUM,506880.00
IDN,GTM,569151.78
IDN,GIN,132480.00
IDN,GNB,27600.00
IDN,GUY,66960.00
IDN,HTI,176640.00
IDN,HND,254987.69
IDN,HKG,363840.00
IDN,HUN,153600.00
IDN,ISL,34560.00
IDN,IND,27683520.00
IDN,IRN,690240.00
IDN,IRQ,286080.00
IDN,IRL,320640.00
IDN,ISR,499200.00
IDN,ITA,1113600.00
IDN,JAM,218880.00
IDN,JPN,4355520.00
IDN,JOR,196800.00
IDN,KAZ,1050240.00
IDN,KEN,258336.00
IDN,KIR,960.00
IDN, Democratic People’s Republic of",PRK
IDN,KOR,1352640.00
IDN,KWT,106560.00
IDN,KGZ,173760.00
IDN,LAO,3766080.00
IDN,LVA,52800.00
IDN,LBN,151680.00
IDN,LSO,8832.00
IDN,LBR,140208.00
IDN,LBY,17664.00
IDN,LIE,960.00
IDN,LTU,73920.00
IDN,LUX,52800.00
IDN,MAC,28800.00
IDN,MKD,58560.00
IDN,MDG,34224.00
IDN,MWI,28704.00
IDN,MYS,44976000.00
IDN,MLI,366528.00
IDN,MLT,26880.00
IDN,MHL,223680.00
IDN,MTQ,960.00
IDN,MRT,24288.00
IDN,MUS,35328.00
IDN,MEX,2453760.00
IDN,FSM,429120.00
IDN,MDA,163200.00
IDN,MCO,60480.00
IDN,MNG,1920.00
IDN,MSR,3840.00
IDN,MAR,653568.00
IDN,MOZ,165600.00
IDN,MMR,13653120.00
IDN,NAM,4416.00
IDN,NPL,2782080.00
IDN,NLD,342720.00
IDN,ANT,24000.00
IDN,NZL,454080.00
IDN,NIC,174573.73
IDN,NER,113712.00
IDN,NGA,1768823.60
IDN,NIU,1920.00
IDN,MNP,276480.00
IDN,NOR,671040.00
IDN,OMN,2880.00
IDN,PAK,4384320.00
IDN,PLW,622080.00
IDN,PSE,253440.00
IDN,PAN,43200.00
IDN,PNG,183360.00
IDN,PRY,123840.00
IDN,PER,403200.00
IDN,PHL,34680000.00
IDN,POL,511680.00
IDN,PRT,387840.00
IDN,PRI,402240.00
IDN,QAT,2880.00
IDN,ROM,1560000.00
IDN,RUS,3010560.00
IDN,RWA,57408.00
IDN,SHN,960.00
IDN,KNA,7680.00
IDN,LCA,11520.00
IDN,VCT,13440.00
IDN,WSM,24960.00
IDN,SMR,960.00
IDN,STP,5520.00
IDN,SAU,444480.00
IDN,SEN,107088.00
IDN,SCG,381120.00
IDN,SYC,3312.00
IDN,SLE,20976.00
IDN,SGP,11901120.00
IDN,SVK,117120.00
IDN,SVN,24960.00
IDN,SLB,960.00
IDN,SOM,124752.00
IDN,ZAF,182160.00
IDN,ESP,1756800.00
IDN,LKA,1903680.00
IDN,SDN,143520.00
IDN,SUR,35400.00
IDN,SWZ,2208.00
IDN,SWE,189120.00
IDN,CHE,1824000.00
IDN,SYR,107520.00
IDN,TWN,1131840.00
IDN,TJK,237120.00
IDN,TZA,57408.00
IDN,THA,23872320.00
IDN,TLS,795840.00
IDN,TGO,44160.00
IDN,TKL,960.00
IDN,TON,11520.00
IDN,TTO,77760.00
IDN,TUN,230400.00
IDN,TUR,776640.00
IDN,TKM,74880.00
IDN,TCA,960.00
IDN,UGA,40848.00
IDN,UKR,1446720.00
IDN,ARE,21120.00
IDN,GBR,16956480.00
IDN,USA,17899200.00
IDN,URY,75840.00
IDN,UZB,682560.00
IDN,VUT,960.00
IDN,VEN,79680.00
IDN,VNM,16336320.00
IDN,VGB,1920.00
IDN,VIR,15360.00
IDN,WLF,1920.00
IDN,YEM,145920.00
IDN,ZMB,88320.00
IDN,ZWE,86112.00
IRN,AFG,1115116200.00
IRN,ALB,33480.00
IRN,DZA,182574.00
IRN,ASM,2160.00
IRN,AGO,22356.00
IRN,ATG,2160.00
IRN,ARG,73440.00
IRN,ARM,1618920.00
IRN,AUS,113400.00
IRN,AUT,210600.00
IRN,AZE,2538000.00
IRN,BHS,1080.00
IRN,BHR,86400.00
IRN,BGD,949320.00
IRN,BRB,4320.00
IRN,BLR,117720.00
IRN,BEL,151200.00
IRN,BLZ,2160.00
IRN,BEN,21114.00
IRN,BMU,2160.00
IRN,BOL,22348.22
IRN,BIH,51840.00
IRN,BRA,34560.00
IRN,BRN,1080.00
IRN,BGR,779760.00
IRN,BFA,48438.00
IRN,BDI,14904.00
IRN,KHM,11880.00
IRN,CMR,6210.00
IRN,CAN,116640.00
IRN,CPV,7452.00
IRN,CAF,1242.00
IRN,TCD,19872.00
IRN,CHL,20520.00
IRN,CHN,222480.00
IRN,COL,62640.00
IRN,COM,2484.00
IRN,COG,8694.00
IRN,COD,22356.00
IRN,COK,1080.00
IRN,CRI,7123.84
IRN,CIV,6210.00
IRN,HRV,22680.00
IRN,CUB,42120.00
IRN,CYP,22680.00
IRN,CZE,156600.00
IRN,DNK,70200.00
IRN,DJI,1242.00
IRN,DMA,1080.00
IRN,DOM,62837.77
IRN,ECU,37737.79
IRN,EGY,2208276.00
IRN,SLV,44286.55
IRN,GNQ,3726.00
IRN,ERI,90666.00
IRN,EST,14040.00
IRN,ETH,152766.00
IRN,FJI,6480.00
IRN,FIN,15120.00
IRN,FRA,637200.00
IRN,GAB,1242.00
IRN,GMB,1242.00
IRN,GEO,76680.00
IRN,DEU,611280.00
IRN,GHA,37260.00
IRN,GIB,1080.00
IRN,GRC,142560.00
IRN,GRD,2160.00
IRN,GUM,3240.00
IRN,GTM,49952.15
IRN,GIN,21114.00
IRN,GNB,3726.00
IRN,GUY,10080.00
IRN,HTI,29160.00
IRN,HND,34212.80
IRN,HKG,28080.00
IRN,HUN,31320.00
IRN,ISL,1080.00
IRN,IND,5481000.00
IRN,IDN,517320.00
IRN,IRQ,446806800.00
IRN,IRL,36720.00
IRN,ISR,903960.00
IRN,ITA,127440.00
IRN,JAM,36720.00
IRN,JPN,36720.00
IRN,JOR,733320.00
IRN,KAZ,230040.00
IRN,KEN,18630.00
IRN, Democratic People’s Republic of",PRK
IRN,KOR,55080.00
IRN,KWT,497880.00
IRN,KGZ,47520.00
IRN,LAO,12960.00
IRN,LVA,20520.00
IRN,LBN,127440.00
IRN,LSO,1242.00
IRN,LBR,3726.00
IRN,LBY,44712.00
IRN,LTU,30240.00
IRN,LUX,10800.00
IRN,MAC,4320.00
IRN,MKD,57240.00
IRN,MDG,4968.00
IRN,MWI,3726.00
IRN,MYS,27000.00
IRN,MLI,57132.00
IRN,MLT,4320.00
IRN,MRT,6210.00
IRN,MUS,4968.00
IRN,MEX,451440.00
IRN,FSM,1080.00
IRN,MDA,49680.00
IRN,MCO,1080.00
IRN,MNG,1080.00
IRN,MSR,1080.00
IRN,MAR,474444.00
IRN,MOZ,22356.00
IRN,MMR,9720.00
IRN,NAM,1242.00
IRN,NPL,51840.00
IRN,NLD,64800.00
IRN,ANT,4320.00
IRN,NZL,22680.00
IRN,NIC,28703.95
IRN,NER,17388.00
IRN,NGA,252093.12
IRN,NOR,11880.00
IRN,OMN,12960.00
IRN,PAK,22048200.00
IRN,PSE,1141560.00
IRN,PAN,7560.00
IRN,PNG,2160.00
IRN,PRY,16200.00
IRN,PER,28080.00
IRN,PHL,732240.00
IRN,POL,196560.00
IRN,PRT,72360.00
IRN,PRI,61560.00
IRN,QAT,11880.00
IRN,ROM,1274400.00
IRN,RUS,1210680.00
IRN,RWA,8694.00
IRN,KNA,1080.00
IRN,LCA,2160.00
IRN,VCT,2160.00
IRN,WSM,4320.00
IRN,STP,1242.00
IRN,SAU,184680.00
IRN,SEN,16146.00
IRN,SCG,233280.00
IRN,SLE,3726.00
IRN,SGP,9720.00
IRN,SVK,27000.00
IRN,SVN,4320.00
IRN,SOM,70794.00
IRN,ZAF,29808.00
IRN,ESP,259200.00
IRN,LKA,253800.00
IRN,SDN,422280.00
IRN,SUR,9720.00
IRN,SWE,19440.00
IRN,CHE,156600.00
IRN,SYR,251640.00
IRN,TWN,20520.00
IRN,TJK,59400.00
IRN,TZA,8694.00
IRN,THA,57240.00
IRN,TLS,1080.00
IRN,TGO,7452.00
IRN,TON,2160.00
IRN,TTO,12960.00
IRN,TUN,69120.00
IRN,TUR,1848960.00
IRN,TKM,671760.00
IRN,UGA,6210.00
IRN,UKR,479520.00
IRN,ARE,87480.00
IRN,GBR,258120.00
IRN,USA,453600.00
IRN,URY,9720.00
IRN,UZB,208440.00
IRN,VEN,12960.00
IRN,VNM,75600.00
IRN,VIR,2160.00
IRN,YEM,652320.00
IRN,ZMB,6210.00
IRN,ZWE,8694.00
IRQ,AFG,18163440.00
IRQ,ALB,106920.00
IRQ,DZA,871884.00
IRQ,ASM,5400.00
IRQ,AND,1080.00
IRQ,AGO,67068.00
IRQ,ATG,5400.00
IRQ,ARG,369360.00
IRQ,ARM,203040.00
IRQ,ABW,1080.00
IRQ,AUS,405000.00
IRQ,AUT,1004400.00
IRQ,AZE,541080.00
IRQ,BHS,3240.00
IRQ,BHR,540000.00
IRQ,BGD,5187240.00
IRQ,BRB,9720.00
IRQ,BLR,469800.00
IRQ,BEL,637200.00
IRQ,BLZ,5400.00
IRQ,BEN,53406.00
IRQ,BMU,6480.00
IRQ,BTN,1080.00
IRQ,BOL,54274.25
IRQ,BIH,147960.00
IRQ,BWA,1242.00
IRQ,BRA,87480.00
IRQ,BRN,2160.00
IRQ,BGR,4752000.00
IRQ,BFA,122958.00
IRQ,BDI,37260.00
IRQ,KHM,29160.00
IRQ,CMR,16146.00
IRQ,CAN,358560.00
IRQ,CPV,17388.00
IRQ,CAF,7452.00
IRQ,TCD,116748.00
IRQ,CHL,50760.00
IRQ,CHN,573480.00
IRQ,COL,155520.00
IRQ,COM,12420.00
IRQ,COG,39744.00
IRQ,COD,65826.00
IRQ,COK,3240.00
IRQ,CRI,19590.56
IRQ,CIV,16146.00
IRQ,HRV,60480.00
IRQ,CUB,105840.00
IRQ,CYP,115560.00
IRQ,CZE,723600.00
IRQ,DNK,275400.00
IRQ,DJI,4968.00
IRQ,DMA,4320.00
IRQ,DOM,156142.33
IRQ,ECU,92772.07
IRQ,EGY,13476942.00
IRQ,SLV,111946.56
IRQ,GNQ,8694.00
IRQ,ERI,489348.00
IRQ,EST,63720.00
IRQ,ETH,912870.00
IRQ,FJI,18360.00
IRQ,FIN,50760.00
IRQ,FRA,2797200.00
IRQ,GAB,3726.00
IRQ,GMB,4968.00
IRQ,GEO,329400.00
IRQ,DEU,3222720.00
IRQ,GHA,91908.00
IRQ,GIB,2160.00
IRQ,GRC,765720.00
IRQ,GRL,1080.00
IRQ,GRD,6480.00
IRQ,GUM,11880.00
IRQ,GTM,124880.38
IRQ,GIN,52164.00
IRQ,GNB,11178.00
IRQ,GUY,24480.00
IRQ,HTI,73440.00
IRQ,HND,86847.87
IRQ,HKG,71280.00
IRQ,HUN,141480.00
IRQ,ISL,3240.00
IRQ,IND,32188320.00
IRQ,IDN,2992680.00
IRQ,IRN,860760.00
IRQ,IRL,99360.00
IRQ,ISR,5508000.00
IRQ,ITA,349920.00
IRQ,JAM,90720.00
IRQ,JPN,104760.00
IRQ,JOR,4137480.00
IRQ,KAZ,909360.00
IRQ,KEN,47196.00
IRQ, Democratic People’s Republic of",PRK
IRQ,KOR,143640.00
IRQ,KWT,3081240.00
IRQ,KGZ,211680.00
IRQ,LAO,33480.00
IRQ,LVA,100440.00
IRQ,LBN,719280.00
IRQ,LSO,3726.00
IRQ,LBR,8694.00
IRQ,LBY,267030.00
IRQ,LTU,142560.00
IRQ,LUX,21600.00
IRQ,MAC,9720.00
IRQ,MKD,326160.00
IRQ,MDG,13662.00
IRQ,MWI,11178.00
IRQ,MYS,69120.00
IRQ,MLI,145314.00
IRQ,MLT,11880.00
IRQ,MHL,1080.00
IRQ,MRT,28566.00
IRQ,MUS,13662.00
IRQ,MEX,1319760.00
IRQ,FSM,3240.00
IRQ,MDA,214920.00
IRQ,MCO,2160.00
IRQ,MNG,2160.00
IRQ,MSR,1080.00
IRQ,MAR,2629314.00
IRQ,MOZ,65826.00
IRQ,MMR,25920.00
IRQ,NAM,2484.00
IRQ,NPL,211680.00
IRQ,NLD,298080.00
IRQ,ANT,9720.00
IRQ,NZL,70200.00
IRQ,NIC,72515.24
IRQ,NER,45954.00
IRQ,NGA,970826.70
IRQ,NIU,1080.00
IRQ,MNP,1080.00
IRQ,NOR,51840.00
IRQ,OMN,82080.00
IRQ,PAK,7587000.00
IRQ,PLW,1080.00
IRQ,PSE,6964920.00
IRQ,PAN,18360.00
IRQ,PNG,6480.00
IRQ,PRY,39960.00
IRQ,PER,69120.00
IRQ,PHL,4101840.00
IRQ,POL,947160.00
IRQ,PRT,192240.00
IRQ,PRI,156600.00
IRQ,QAT,72360.00
IRQ,ROM,7246800.00
IRQ,RUS,5779080.00
IRQ,RWA,22356.00
IRQ,KNA,3240.00
IRQ,LCA,5400.00
IRQ,VCT,5400.00
IRQ,WSM,14040.00
IRQ,SMR,1080.00
IRQ,STP,2484.00
IRQ,SAU,1148040.00
IRQ,SEN,43470.00
IRQ,SCG,1234440.00
IRQ,SYC,1242.00
IRQ,SLE,8694.00
IRQ,SGP,25920.00
IRQ,SVK,98280.00
IRQ,SVN,11880.00
IRQ,SLB,1080.00
IRQ,SOM,370116.00
IRQ,ZAF,75762.00
IRQ,ESP,718200.00
