OriginCode,DestCode,Migrants,,,
KAZ,MAC,16.74,,,
KAZ,CHL,13.71,,,
KAZ,KHM,9.22,,,
KAZ,MUS,5.92,,,
KAZ,BOL,5.03,,,
KAZ,DOM,4.51,,,
KAZ,ECU,3.30,,,
KAZ,MWI,2.25,,,
KAZ,PER,2.16,,,
KAZ,URY,1.73,,,
KAZ,FSM,1.49,,,
KAZ,PAN,1.47,,,
KAZ,LKA,1.10,,,
KEN,GBR,152999.18,,,
KEN,TZA,91145.59,,,
KEN,USA,85122.74,,,
KEN,UGA,41064.96,,,
KEN,CAN,26163.55,,,
KEN,AUS,13033.84,,,
KEN,DEU,7647.12,,,
KEN,IND,2476.95,,,
KEN,NLD,2253.36,,,
KEN,CHE,1995.38,,,
KEN,SWE,1763.42,,,
KEN,ESP,1680.50,,,
KEN,ITA,1660.46,,,
KEN,NZL,1650.59,,,
KEN,NOR,1418.07,,,
KEN,DNK,1391.98,,,
KEN,IRL,1291.73,,,
KEN,FRA,1063.97,,,
KEN,BEL,836.04,,,
KEN,ZMB,630.08,,,
KEN,ETH,612.37,,,
KEN,JPN,529.03,,,
KEN,GRC,389.11,,,
KEN,FIN,367.36,,,
KEN,PHL,342.45,,,
KEN,PRT,212.92,,,
KEN,TUR,194.94,,,
KEN,SDN,179.69,,,
KEN,DOM,112.84,,,
KEN,CYP,75.47,,,
KEN,ISL,62.92,,,
KEN,POL,56.57,,,
KEN,CZE,44.45,,,
KEN,CYM,44.04,,,
KEN,HUN,41.46,,,
KEN,MAC,35.88,,,
KEN,CHL,34.27,,,
KEN,ECU,29.72,,,
KEN,FSM,26.79,,,
KEN,SVK,20.14,,,
KEN,BOL,13.41,,,
KEN,PAN,4.42,,,
KEN,PER,3.60,,,
KEN,NIC,3.08,,,
KEN,URY,1.73,,,
KEN,BLZ,1.37,,,
KEN,CAF,1.35,,,
KEN,VEN,0.99,,,
KEN,LUX,0.63,,,
KGZ,RUS,474882.45,,,
KGZ,UKR,30055.01,,,
KGZ,ISR,21365.82,,,
KGZ,DEU,11363.12,,,
KGZ,KAZ,5418.14,,,
KGZ,TJK,3611.19,,,
KGZ,USA,3113.82,,,
KGZ,LBN,2843.54,,,
KGZ,TUR,1962.86,,,
KGZ,CAN,1420.22,,,
KGZ,LUX,383.86,,,
KGZ,AUS,315.33,,,
KGZ,ITA,183.39,,,
KGZ,GBR,178.82,,,
KGZ,SWE,159.98,,,
KGZ,JPN,157.80,,,
KGZ,CZE,153.55,,,
KGZ,GEO,144.80,,,
KGZ,ESP,139.78,,,
KGZ,FRA,96.83,,,
KGZ,BEL,84.00,,,
KGZ,POL,80.05,,,
KGZ,GRC,66.74,,,
KGZ,ARG,60.55,,,
KGZ,CHE,50.50,,,
KGZ,NZL,49.22,,,
KGZ,FSM,31.26,,,
KGZ,IRL,29.20,,,
KGZ,SVK,23.29,,,
KGZ,CYP,21.06,,,
KGZ,NLD,20.62,,,
KGZ,NOR,16.00,,,
KGZ,HUN,15.43,,,
KGZ,FIN,13.73,,,
KGZ,DNK,12.06,,,
KGZ,COG,12.01,,,
KGZ,KHM,2.30,,,
KGZ,MUS,1.97,,,
KGZ,MAC,1.20,,,
KGZ,URY,0.87,,,
KHM,USA,148774.39,,,
KHM,FRA,69858.64,,,
KHM,THA,49750.35,,,
KHM,AUS,30167.03,,,
KHM,CAN,23503.54,,,
KHM,NZL,6402.20,,,
KHM,KOR,3053.47,,,
KHM,JPN,2502.54,,,
KHM,CHE,2072.81,,,
KHM,BEL,1456.07,,,
KHM,DEU,1278.94,,,
KHM,GBR,935.14,,,
KHM,LVA,909.07,,,
KHM,AUT,797.21,,,
KHM,NLD,662.69,,,
KHM,SWE,430.25,,,
KHM,ITA,376.43,,,
KHM,NOR,273.43,,,
KHM,PHL,232.43,,,
KHM,DNK,179.52,,,
KHM,DOM,176.02,,,
KHM,FIN,169.95,,,
KHM,ESP,114.36,,,
KHM,HUN,52.06,,,
KHM,MAC,27.51,,,
KHM,ECU,26.42,,,
KHM,POL,23.48,,,
KHM,CZE,16.16,,,
KHM,IRL,15.73,,,
KHM,PAN,14.74,,,
KHM,SVK,8.18,,,
KHM,TUR,7.84,,,
KHM,GRC,7.10,,,
KHM,CHL,6.85,,,
KHM,FSM,2.98,,,
KHM,PRT,2.82,,,
KHM,URY,2.60,,,
KHM,CYP,1.76,,,
KHM,BOL,1.68,,,
KHM,PER,0.72,,,
KIR,SLB,1616.07,,,
KIR,USA,1248.50,,,
KIR,DEU,1125.70,,,
KIR,NZL,899.13,,,
KIR,AUS,630.67,,,
KIR,FJI,308.96,,,
KIR,GBR,237.10,,,
KIR,CAN,50.39,,,
KIR,WSM,29.59,,,
KIR,JPN,9.10,,,
KIR,CHE,8.98,,,
KIR,SWE,6.06,,,
KIR,CZE,4.04,,,
KIR,DNK,4.02,,,
KIR,NLD,3.26,,,
KIR,CYM,2.94,,,
KIR,SVK,1.89,,,
KIR,NOR,1.45,,,
KIR,BEL,1.33,,,
KIR,ITA,1.30,,,
KIR,FRA,1.14,,,
KIR,PER,0.72,,,
KNA,USA,11455.87,,,
KNA,GBR,8634.81,,,
KNA,VGB,7735.90,,,
KNA,CAN,2758.96,,,
KNA,ANT,659.11,,,
KNA,ATG,352.97,,,
KNA,DOM,112.84,,,
KNA,NLD,69.07,,,
KNA,AUS,28.47,,,
KNA,LCA,23.62,,,
KNA,BHS,11.56,,,
KNA,CYM,8.81,,,
KNA,FRA,7.97,,,
KNA,HUN,6.75,,,
KNA,GRC,5.68,,,
KNA,CZE,5.05,,,
KNA,CHE,4.49,,,
KNA,DEU,4.42,,,
KNA,VEN,3.97,,,
KNA,PER,3.60,,,
KNA,ECU,3.30,,,
KNA,NZL,3.28,,,
KNA,SWE,2.42,,,
KNA,JPN,2.02,,,
KNA,FIN,1.72,,,
KNA,PAN,1.47,,,
KNA,NOR,1.45,,,
KNA,DNK,1.34,,,
KNA,TUR,1.12,,,
KNA,SVK,0.63,,,
KOR,USA,1050859.90,,,
KOR,JPN,600335.61,,,
KOR,CAN,114549.21,,,
KOR,AUS,72632.12,,,
KOR,DEU,37633.95,,,
KOR,NZL,31508.92,,,
KOR,FRA,19710.60,,,
KOR,GBR,11448.92,,,
KOR,DNK,10792.88,,,
KOR,SWE,10592.66,,,
KOR,NOR,9231.27,,,
KOR,ARG,7762.35,,,
KOR,NLD,6190.48,,,
KOR,BRA,5969.40,,,
KOR,BEL,5398.94,,,
KOR,ITA,5112.71,,,
KOR,ESP,3718.45,,,
KOR,GUM,3461.45,,,
KOR,THA,3354.25,,,
KOR,FSM,2505.05,,,
KOR,PHL,2274.74,,,
KOR,MNP,2217.84,,,
KOR,CHL,1908.59,,,
KOR,AUT,1889.79,,,
KOR,CHE,1810.21,,,
KOR,PRY,1809.89,,,
KOR,GTM,1391.05,,,
KOR,ECU,1109.58,,,
KOR,BOL,938.85,,,
KOR,DOM,816.93,,,
KOR,JOR,780.62,,,
KOR,TUR,574.74,,,
KOR,MAC,572.88,,,
KOR,GRC,459.31,,,
KOR,IRL,372.92,,,
KOR,MSR,371.19,,,
KOR,PER,359.07,,,
KOR,PAN,278.57,,,
KOR,BRN,278.41,,,
KOR,KHM,269.64,,,
KOR,EGY,249.18,,,
KOR,SVK,235.42,,,
KOR,FIN,226.59,,,
KOR,COL,220.63,,,
KOR,ASM,209.17,,,
KOR,VEN,186.71,,,
KOR,PLW,129.07,,,
KOR,POL,128.99,,,
KOR,SLV,123.00,,,
KOR,MUS,120.32,,,
KOR,HUN,112.80,,,
KOR,PRT,104.35,,,
KOR,CZE,76.77,,,
KOR,ISL,71.04,,,
KOR,SLB,65.65,,,
KOR,HND,43.51,,,
KOR,URY,40.71,,,
KOR,NIC,24.65,,,
KOR,BLZ,21.86,,,
KOR,LUX,12.63,,,
KOR,CYP,7.02,,,
KOR,CYM,5.87,,,
KOS,USA,25251.99,,,
KWT,SAU,136916.39,,,
KWT,IRQ,37293.72,,,
KWT,USA,25044.42,,,
KWT,CAN,12246.52,,,
KWT,GBR,7791.06,,,
KWT,IND,6325.48,,,
KWT,JOR,6184.35,,,
KWT,AUS,3784.02,,,
KWT,EGY,3746.15,,,
KWT,DNK,1501.84,,,
KWT,SWE,1176.83,,,
KWT,NLD,1127.18,,,
KWT,ESP,813.25,,,
KWT,FRA,748.43,,,
KWT,NZL,662.86,,,
KWT,IRL,561.62,,,
KWT,BHR,553.20,,,
KWT,DEU,387.51,,,
KWT,TUR,320.42,,,
KWT,NOR,270.52,,,
KWT,SVK,227.23,,,
KWT,CHE,223.33,,,
KWT,CYP,207.11,,,
KWT,HUN,170.65,,,
KWT,POL,135.39,,,
KWT,FIN,125.31,,,
KWT,BEL,122.67,,,
KWT,PHL,69.73,,,
KWT,CZE,55.56,,,
KWT,MUS,55.23,,,
KWT,ITA,53.31,,,
KWT,VEN,39.73,,,
KWT,GRC,25.56,,,
KWT,JPN,25.29,,,
KWT,ECU,19.81,,,
KWT,CHL,17.13,,,
KWT,PRT,16.92,,,
KWT,SDN,13.82,,,
KWT,FSM,11.91,,,
KWT,PAN,7.37,,,
KWT,MAC,7.18,,,
KWT,BOL,6.71,,,
KWT,DOM,4.51,,,
KWT,CYM,2.94,,,
KWT,PER,2.88,,,
KWT,URY,2.60,,,
KWT,LUX,1.89,,,
KWT,GTM,1.19,,,
LAO,USA,192977.78,,,
LAO,THA,77442.88,,,
LAO,FRA,47466.33,,,
LAO,CAN,16844.79,,,
LAO,AUS,11352.05,,,
LAO,JPN,2602.68,,,
LAO,DEU,1607.52,,,
LAO,BEL,1481.41,,,
LAO,KHM,1235.26,,,
LAO,NZL,981.17,,,
LAO,CHE,916.89,,,
LAO,GBR,614.60,,,
LAO,ESP,527.34,,,
LAO,SWE,470.25,,,
LAO,NLD,143.15,,,
LAO,ITA,91.02,,,
LAO,IRL,76.38,,,
LAO,NOR,71.27,,,
LAO,HUN,41.46,,,
LAO,DNK,36.17,,,
LAO,DOM,36.11,,,
LAO,POL,32.02,,,
LAO,MAC,22.72,,,
LAO,FIN,10.30,,,
LAO,ECU,9.91,,,
LAO,CZE,9.09,,,
LAO,SVK,8.81,,,
LAO,GRC,5.68,,,
LAO,CYP,5.27,,,
LAO,TUR,2.24,,,
LAO,VEN,1.99,,,
LAO,CHL,1.71,,,
LAO,FSM,1.49,,,
LAO,PAN,1.47,,,
LAO,PER,1.44,,,
LAO,PRT,1.41,,,
LBN,USA,130236.60,,,
LBN,AUS,95336.22,,,
LBN,CAN,87634.80,,,
LBN,DEU,61587.61,,,
LBN,SAU,58260.88,,,
LBN,FRA,45455.05,,,
LBN,SWE,24430.77,,,
LBN,BRA,16188.71,,,
LBN,PSE,15624.16,,,
LBN,GBR,15612.16,,,
LBN,DNK,15372.46,,,
LBN,JOR,15119.83,,,
LBN,ITA,10144.27,,,
LBN,VEN,5952.87,,,
LBN,CHE,4448.64,,,
LBN,BEL,4390.89,,,
LBN,EGY,3839.07,,,
LBN,GRC,3758.95,,,
LBN,ESP,3495.18,,,
LBN,ISR,3390.76,,,
LBN,NLD,3353.51,,,
LBN,LBY,2625.14,,,
LBN,CYP,2432.66,,,
LBN,ARM,2122.99,,,
LBN,NOR,1957.66,,,
LBN,IRQ,1705.64,,,
LBN,FSM,1693.85,,,
LBN,ARG,1531.66,,,
LBN,AUT,1499.02,,,
LBN,TUR,1268.24,,,
LBN,ANT,1205.83,,,
LBN,DOM,1069.69,,,
LBN,ROM,1017.91,,,
LBN,COL,942.71,,,
LBN,SLE,915.82,,,
LBN,GIN,837.51,,,
LBN,TGO,835.04,,,
LBN,ECU,607.63,,,
LBN,SEN,553.35,,,
LBN,LBN,552.19,,,
LBN,PRY,518.85,,,
LBN,FIN,508.12,,,
LBN,PAN,501.13,,,
LBN,COG,450.41,,,
LBN,NZL,449.56,,,
LBN,URY,386.32,,,
LBN,IRL,375.16,,,
LBN,CHL,366.64,,,
LBN,POL,313.42,,,
LBN,BHR,271.57,,,
LBN,HUN,250.67,,,
LBN,CZE,209.11,,,
LBN,MUS,201.19,,,
LBN,SDN,185.61,,,
LBN,MAC,111.23,,,
LBN,JPN,99.13,,,
LBN,SVK,93.79,,,
LBN,PRT,83.19,,,
LBN,BOL,77.12,,,
LBN,LUX,65.66,,,
LBN,PER,51.81,,,
LBN,ISL,50.75,,,
LBN,BLZ,42.35,,,
LBN,GTM,19.04,,,
LBN,ATG,7.09,,,
LBN,HND,6.09,,,
LBN,CYM,5.87,,,
LBN,VCT,2.03,,,
LBR,GIN,189436.74,,,
LBR,CIV,74733.77,,,
LBR,USA,66652.24,,,
LBR,SLE,24886.81,,,
LBR,NGA,19320.92,,,
LBR,DEU,4202.23,,,
LBR,ITA,2439.33,,,
LBR,AUS,2207.34,,,
LBR,NLD,2127.23,,,
LBR,GBR,2096.78,,,
LBR,CAN,1629.77,,,
LBR,ESP,1073.76,,,
LBR,FRA,839.56,,,
LBR,SWE,813.24,,,
LBR,MLT,623.39,,,
LBR,BEL,392.02,,,
LBR,CHE,345.66,,,
LBR,PHL,282.02,,,
LBR,DNK,140.67,,,
LBR,NOR,127.99,,,
LBR,IRL,116.82,,,
LBR,FIN,68.66,,,
LBR,PRT,43.71,,,
LBR,NZL,39.38,,,
LBR,ECU,33.02,,,
LBR,GRC,31.24,,,
LBR,POL,29.88,,,
LBR,JPN,21.24,,,
LBR,TUR,15.68,,,
LBR,HUN,14.46,,,
LBR,PAN,13.27,,,
LBR,MAC,10.76,,,
LBR,CZE,9.09,,,
LBR,CHL,8.57,,,
LBR,CAF,8.09,,,
LBR,PER,6.48,,,
LBR,FSM,5.95,,,
LBR,DOM,4.51,,,
LBR,SVK,2.52,,,
LBR,VEN,1.99,,,
LBR,BOL,1.68,,,
LBR,NIC,1.54,,,
LBR,LUX,1.26,,,
LBR,URY,0.87,,,
LBY,ISR,28541.27,,,
LBY,GBR,12107.80,,,
LBY,TCD,11104.51,,,
LBY,USA,10754.38,,,
LBY,JOR,8010.86,,,
LBY,EGY,7285.35,,,
LBY,DEU,4468.93,,,
LBY,TUR,3441.73,,,
LBY,CAN,3049.99,,,
LBY,ITA,1972.53,,,
LBY,AUS,1892.01,,,
LBY,IRL,1759.00,,,
LBY,ESP,1724.98,,,
LBY,FRA,1520.77,,,
LBY,TUN,1083.30,,,
LBY,SDN,1028.75,,,
LBY,CHE,805.78,,,
LBY,NLD,590.62,,,
LBY,SWE,552.66,,,
LBY,MHL,483.94,,,
LBY,AUT,420.82,,,
LBY,BEL,396.02,,,
LBY,POL,392.31,,,
LBY,BHR,392.27,,,
LBY,GRC,292.54,,,
LBY,HUN,243.92,,,
LBY,MUS,234.72,,,
LBY,DNK,231.77,,,
LBY,SVK,210.24,,,
LBY,CYP,203.60,,,
LBY,NOR,191.98,,,
LBY,FIN,123.60,,,
LBY,NZL,111.57,,,
LBY,VEN,101.30,,,
LBY,CZE,101.02,,,
LBY,DOM,40.62,,,
LBY,MWI,40.54,,,
LBY,JPN,40.46,,,
LBY,CHL,39.41,,,
LBY,PAN,32.43,,,
LBY,NIC,29.28,,,
LBY,MAC,17.94,,,
LBY,FSM,17.86,,,
LBY,ECU,16.51,,,
LBY,PRT,15.51,,,
LBY,BOL,8.38,,,
LBY,CAF,8.09,,,
LBY,PER,2.88,,,
LBY,BLZ,2.73,,,
LBY,URY,1.73,,,
LBY,LUX,0.63,,,
LCA,USA,13277.58,,,
LCA,GBR,10947.49,,,
LCA,BRB,4313.83,,,
LCA,CAN,4097.70,,,
LCA,VGB,3777.13,,,
LCA,TTO,802.90,,,
LCA,ATG,501.96,,,
LCA,ESP,416.15,,,
LCA,DOM,415.24,,,
LCA,GUY,360.82,,,
LCA,VCT,241.79,,,
LCA,DMA,223.76,,,
LCA,DEU,187.13,,,
LCA,FRA,174.29,,,
LCA,CHL,111.36,,,
LCA,CHE,69.58,,,
LCA,BHS,52.46,,,
LCA,FSM,50.61,,,
LCA,NLD,46.05,,,
LCA,SWE,33.94,,,
LCA,AUS,24.40,,,
LCA,VEN,18.87,,,
LCA,NZL,16.53,,,
LCA,CYM,14.68,,,
LCA,IRL,13.48,,,
LCA,ECU,13.21,,,
LCA,ITA,13.00,,,
LCA,JPN,9.10,,,
LCA,NOR,7.27,,,
LCA,BEL,6.67,,,
LCA,TUR,5.60,,,
LCA,HUN,3.86,,,
LCA,ANT,2.34,,,
LCA,CZE,2.02,,,
LCA,FIN,1.72,,,
LCA,PAN,1.47,,,
LCA,BLZ,1.37,,,
LCA,DNK,1.34,,,
LIE,CHE,3530.63,,,
LIE,GRC,1224.83,,,
LIE,AUT,427.36,,,
LIE,DEU,259.32,,,
LIE,ESP,146.16,,,
LIE,FRA,138.98,,,
LIE,USA,86.53,,,
LIE,CAN,62.99,,,
LIE,ITA,53.31,,,
LIE,GBR,30.46,,,
LIE,DNK,16.08,,,
LIE,AUS,14.91,,,
LIE,HUN,9.64,,,
LIE,BEL,8.00,,,
LIE,NOR,7.27,,,
LIE,PRT,7.05,,,
LIE,JPN,6.07,,,
LIE,MAC,4.78,,,
LIE,PER,3.60,,,
LIE,NLD,3.26,,,
LIE,POL,3.20,,,
LIE,SWE,2.42,,,
LIE,IRL,2.25,,,
LIE,SVK,1.89,,,
LIE,BOL,1.68,,,
LIE,FSM,1.49,,,
LIE,CZE,1.01,,,
LKA,SAU,391172.69,,,
LKA,KGZ,208892.55,,,
LKA,IND,161471.75,,,
LKA,ARE,161068.30,,,
LKA,CAN,123012.35,,,
LKA,GBR,113448.37,,,
LKA,JOR,102708.74,,,
LKA,QAT,87727.01,,,
LKA,ITA,79400.40,,,
LKA,AUS,78097.92,,,
LKA,DEU,47813.22,,,
LKA,FRA,43711.93,,,
LKA,OMN,40711.24,,,
LKA,USA,34572.37,,,
LKA,THA,27014.77,,,
LKA,CHE,25185.76,,,
LKA,NOR,11561.27,,,
LKA,NLD,9727.19,,,
LKA,JPN,8791.26,,,
LKA,CYP,8723.19,,,
LKA,DNK,8461.63,,,
LKA,KOR,8071.76,,,
LKA,NZL,7937.94,,,
LKA,SWE,7388.20,,,
LKA,MDV,4453.35,,,
LKA,SGP,3016.12,,,
LKA,BRN,1368.68,,,
LKA,GRC,1226.96,,,
LKA,ESP,905.37,,,
LKA,BEL,737.37,,,
LKA,NPL,722.15,,,
LKA,LBN,660.57,,,
LKA,FIN,619.70,,,
LKA,IRL,503.21,,,
LKA,ISL,243.58,,,
LKA,KHM,223.54,,,
LKA,PHL,189.04,,,
LKA,MAC,47.84,,,
LKA,FSM,46.14,,,
LKA,TUR,42.57,,,
LKA,CZE,31.32,,,
LKA,POL,26.68,,,
LKA,HUN,23.14,,,
LKA,BLZ,21.86,,,
LKA,PRT,18.33,,,
LKA,PER,15.83,,,
LKA,CHL,15.42,,,
LKA,ECU,13.21,,,
LKA,PAN,11.79,,,
LKA,BHS,8.00,,,
LKA,BOL,6.71,,,
LKA,SVK,3.78,,,
LKA,CYM,2.94,,,
LKA,VEN,1.99,,,
LKA,LUX,1.26,,,
LSO,ZAF,350656.59,,,
LSO,MOZ,28798.85,,,
LSO,TZA,648.77,,,
LSO,GBR,438.43,,,
LSO,USA,395.56,,,
LSO,CAN,207.87,,,
LSO,DEU,147.34,,,
LSO,IRL,116.82,,,
LSO,AUS,105.11,,,
LSO,CHE,102.13,,,
LSO,NLD,99.10,,,
LSO,DNK,53.59,,,
LSO,JPN,51.59,,,
LSO,ESP,47.65,,,
LSO,FRA,27.34,,,
LSO,SWE,25.45,,,
LSO,NZL,22.97,,,
LSO,ITA,18.20,,,
LSO,NOR,11.64,,,
LSO,BEL,10.67,,,
LSO,TUR,10.08,,,
LSO,HUN,9.64,,,
LSO,CZE,5.05,,,
LSO,POL,3.20,,,
LSO,GRC,2.84,,,
LSO,PRT,2.82,,,
LSO,BOL,1.68,,,
LSO,FSM,1.49,,,
LSO,VEN,0.99,,,
LTU,RUS,88311.84,,,
LTU,POL,85057.03,,,
LTU,GBR,68693.51,,,
LTU,IRL,36754.21,,,
LTU,USA,27853.42,,,
LTU,ESP,23043.78,,,
LTU,ISR,17780.32,,,
LTU,DEU,17678.26,,,
LTU,LBN,10811.66,,,
LTU,CAN,7467.82,,,
LTU,DNK,4330.45,,,
LTU,NLD,3914.01,,,
LTU,BLR,3806.79,,,
LTU,AUS,3573.79,,,
LTU,KAZ,3529.25,,,
LTU,BEL,2098.77,,,
LTU,SWE,2021.58,,,
LTU,ITA,1907.88,,,
LTU,EST,1519.65,,,
LTU,FRA,1382.94,,,
LTU,NOR,1124.28,,,
LTU,FIN,1078.04,,,
LTU,AUT,488.78,,,
LTU,CHE,485.94,,,
LTU,URY,433.96,,,
LTU,TUR,292.41,,,
LTU,GRC,266.98,,,
LTU,PRT,186.13,,,
LTU,JPN,175.00,,,
LTU,CZE,167.69,,,
LTU,NZL,131.26,,,
LTU,ISL,125.85,,,
LTU,VEN,108.25,,,
LTU,FSM,101.21,,,
LTU,BRA,98.60,,,
LTU,GEO,82.74,,,
LTU,CYP,82.49,,,
LTU,HUN,52.06,,,
LTU,ARG,50.14,,,
LTU,PAN,44.22,,,
LTU,CHL,30.84,,,
LTU,MAC,28.70,,,
LTU,DOM,27.08,,,
LTU,SVK,23.92,,,
LTU,ECU,19.81,,,
LTU,COG,12.01,,,
LTU,PER,8.64,,,
LTU,BOL,8.38,,,
LTU,KHM,2.30,,,
LTU,MUS,1.97,,,
LUX,DEU,15624.59,,,
LUX,BEL,12495.69,,,
LUX,FRA,11271.95,,,
LUX,PRT,4671.59,,,
LUX,USA,3325.20,,,
LUX,ESP,1652.64,,,
LUX,GBR,1618.61,,,
LUX,CHE,1611.57,,,
LUX,NLD,937.98,,,
LUX,CAN,705.49,,,
LUX,AUT,671.75,,,
LUX,ITA,405.69,,,
LUX,AUS,210.22,,,
LUX,GRC,204.14,,,
LUX,SWE,168.46,,,
LUX,ISL,164.42,,,
LUX,IRL,162.78,,,
LUX,NOR,135.26,,,
LUX,POL,119.40,,,
LUX,DNK,90.70,,,
LUX,HUN,77.13,,,
LUX,FIN,54.93,,,
LUX,TUR,51.54,,,
LUX,DOM,40.62,,,
LUX,NZL,39.38,,,
LUX,ECU,36.33,,,
LUX,CHL,27.41,,,
LUX,JPN,23.27,,,
LUX,FSM,22.33,,,
LUX,CZE,15.15,,,
LUX,CYP,10.53,,,
LUX,SVK,8.18,,,
LUX,URY,6.93,,,
LUX,BOL,6.71,,,
LUX,LTU,6.65,,,
LUX,LUX,5.05,,,
LUX,PER,4.32,,,
LUX,VEN,2.98,,,
LUX,PAN,2.95,,,
LVA,RUS,105030.84,,,
LVA,USA,30167.50,,,
LVA,GBR,27061.08,,,
LVA,IRL,20689.64,,,
LVA,DEU,13536.44,,,
LVA,ISR,12733.57,,,
LVA,CAN,8247.78,,,
LVA,AUS,6622.03,,,
LVA,LUX,5274.23,,,
LVA,SWE,3760.76,,,
LVA,EST,3129.00,,,
LVA,NLD,2993.83,,,
LVA,ESP,2803.51,,,
LVA,POL,2429.53,,,
LVA,BEL,2042.77,,,
LVA,DNK,1983.83,,,
LVA,FIN,1872.83,,,
LVA,ITA,1412.41,,,
LVA,BLR,1334.49,,,
LVA,FRA,1267.88,,,
LVA,KAZ,894.74,,,
LVA,NOR,778.12,,,
LVA,CHE,534.20,,,
LVA,AUT,524.07,,,
LVA,NZL,285.49,,,
LVA,CYP,143.92,,,
LVA,URY,133.39,,,
LVA,CZE,133.34,,,
LVA,VEN,104.28,,,
LVA,PRT,100.12,,,
LVA,TUR,73.94,,,
LVA,GRC,68.16,,,
LVA,BRA,64.39,,,
LVA,CHL,63.39,,,
LVA,GEO,62.06,,,
LVA,HUN,56.88,,,
LVA,JPN,54.62,,,
LVA,ISL,48.72,,,
LVA,SVK,44.69,,,
LVA,ARG,35.95,,,
LVA,FSM,26.79,,,
LVA,ECU,23.12,,,
LVA,DOM,22.57,,,
LVA,MAC,17.94,,,
LVA,COG,9.01,,,
LVA,PAN,8.84,,,
LVA,PER,8.64,,,
LVA,BOL,1.68,,,
MAC,HKG,71139.88,,,
MAC,USA,8467.53,,,
MAC,CAN,6984.71,,,
MAC,PRT,4063.84,,,
MAC,AUS,2732.90,,,
MAC,GBR,1973.59,,,
MAC,NZL,173.92,,,
MAC,IRL,98.85,,,
MAC,FRA,97.97,,,
MAC,NLD,86.09,,,
MAC,NOR,74.18,,,
MAC,BEL,58.67,,,
MAC,CHL,17.13,,,
MAC,FSM,10.42,,,
MAC,PAN,10.32,,,
MAC,ECU,9.91,,,
MAC,DOM,9.03,,,
MAC,TUR,7.84,,,
MAC,MAC,4.78,,,
MAC,HUN,2.51,,,
MAR,FRA,840985.44,,,
MAR,ESP,778451.29,,,
MAR,ITA,475783.45,,,
MAR,ISR,245573.84,,,
MAR,BEL,172682.21,,,
MAR,NLD,167355.29,,,
MAR,DEU,108442.24,,,
MAR,USA,84495.54,,,
MAR,CAN,45464.63,,,
MAR,SAU,20584.18,,,
MAR,GBR,12489.73,,,
MAR,CHE,10579.55,,,
MAR,TUN,6438.70,,,
MAR,DNK,6420.31,,,
MAR,SWE,6241.67,,,
MAR,NOR,6123.15,,,
MAR,JOR,4926.26,,,
MAR,SEN,3194.37,,,
MAR,BHR,2295.78,,,
MAR,PRT,1909.24,,,
MAR,EGY,1699.92,,,
MAR,AUS,1681.79,,,
MAR,FIN,1592.12,,,
MAR,AUT,1169.68,,,
MAR,VEN,827.28,,,
MAR,GRC,709.20,,,
MAR,MAC,667.36,,,
MAR,AND,628.23,,,
MAR,SDN,620.02,,,
MAR,IRL,588.58,,,
MAR,MUS,579.91,,,
MAR,TUR,526.57,,,
MAR,IRQ,443.47,,,
MAR,JPN,369.21,,,
MAR,FSM,232.20,,,
MAR,ISL,207.04,,,
MAR,POL,178.03,,,
MAR,PHL,165.80,,,
MAR,NZL,154.23,,,
MAR,CHL,145.63,,,
MAR,CZE,120.21,,,
MAR,HUN,105.09,,,
MAR,PAN,67.80,,,
MAR,ECU,66.05,,,
MAR,CYP,57.92,,,
MAR,URY,45.91,,,
MAR,SVK,36.51,,,
MAR,DOM,31.59,,,
MAR,CAF,26.96,,,
MAR,PER,15.83,,,
MAR,BOL,3.35,,,
MAR,HND,2.61,,,
MCO,FRA,15661.11,,,
MCO,USA,729.32,,,
MCO,ESP,511.46,,,
MCO,GBR,298.03,,,
MCO,PHL,151.86,,,
MCO,CHE,148.14,,,
MCO,CAN,138.58,,,
MCO,BEL,130.67,,,
MCO,AUS,105.11,,,
MCO,NLD,66.07,,,
MCO,ITA,44.21,,,
MCO,DEU,29.47,,,
MCO,SWE,21.82,,,
MCO,AUT,19.60,,,
MCO,CHL,17.13,,,
MCO,NOR,13.09,,,
MCO,IRL,11.23,,,
MCO,PER,10.79,,,
MCO,GRC,9.94,,,
MCO,DNK,9.38,,,
MCO,MAC,8.37,,,
MCO,TUR,5.60,,,
MCO,DOM,4.51,,,
MCO,FSM,4.47,,,
MCO,HUN,3.86,,,
MCO,FIN,3.43,,,
MCO,NZL,3.28,,,
MCO,VEN,2.98,,,
MCO,POL,2.13,,,
MCO,CZE,2.02,,,
MCO,SVK,0.63,,,
MDA,RUS,284329.51,,,
MDA,UKR,168369.67,,,
MDA,ITA,89187.62,,,
MDA,ROM,39090.78,,,
MDA,USA,25279.60,,,
MDA,ISR,21264.73,,,
MDA,ESP,17550.70,,,
MDA,DEU,17424.83,,,
MDA,KAZ,9693.00,,,
MDA,GRC,7378.87,,,
MDA,CAN,6111.62,,,
MDA,PRT,4286.64,,,
MDA,LBN,3354.45,,,
MDA,IRL,3334.77,,,
MDA,TUR,2613.79,,,
MDA,BLR,2543.23,,,
MDA,CYP,831.95,,,
MDA,CZE,827.33,,,
MDA,AUS,735.78,,,
MDA,FRA,726.78,,,
