HostCode,TargetCode,Amount
ISR,SAU,24840
ISR,SCG,3654720
ISR,SDN,580014
ISR,SEN,430974
ISR,SGP,69120
ISR,SHN,4320
ISR,SLB,20520
ISR,SLE,85698
ISR,SLV,1755469.66
ISR,SMR,12960
ISR,SOM,505494
ISR,STP,19872
ISR,SUR,369360
ISR,SVK,6295320
ISR,SVN,243000
ISR,SWE,652320
ISR,SWZ,9936
ISR,SYC,14904
ISR,SYR,11360520
ISR,TCA,4320
ISR,TCD,265788
ISR,TGO,178848
ISR,THA,212760
ISR,TJK,19125720
ISR,TKL,11880
ISR,TKM,13122000
ISR,TLS,5400
ISR,TON,254880
ISR,TTO,505440
ISR,TUN,10744920
ISR,TUR,33048000
ISR,TUV,8640
ISR,TWN,150120
ISR,TZA,250884
ISR,UGA,161460
ISR,UKR,180686160
ISR,URY,375840
ISR,USA,21237120
ISR,UZB,73756440
ISR,VCT,85320
ISR,VEN,518400
ISR,VGB,11880
ISR,VIR,102600
ISR,VNM,551880
ISR,VUT,20520
ISR,WLF,34560
ISR,WSM,532440
ISR,YEM,38880000
ISR,ZAF,724086
ISR,ZMB,212382
ISR,ZWE,280692
ITA,ABW,1358280
ITA,AFG,1326780
ITA,AGO,3257352
ITA,AIA,673260
ITA,ALB,421946280
ITA,AND,7789.49
ITA,ANT,76066620
ITA,ARE,10080
ITA,ARG,22091160
ITA,ARM,446040
ITA,ASM,2842560
ITA,ATG,20580
ITA,AUS,10038000
ITA,AUT,43318800
ITA,AZE,246406.1
ITA,BDI,1530144
ITA,BEL,23532600
ITA,BEN,2524158
ITA,BFA,6830392.8
ITA,BGD,92783880
ITA,BGR,22317120
ITA,BHR,12600
ITA,BHS,38220
ITA,BIH,35252280
ITA,BLR,5259240
ITA,BLZ,32340
ITA,BMU,4764480
ITA,BOL,6079336.92
ITA,BRA,90085981.44
ITA,BRB,44100
ITA,BRN,4910220
ITA,BTN,56700
ITA,BWA,17949.73
ITA,CAF,243432
ITA,CAN,10711680
ITA,CHE,87246600
ITA,CHL,9872520
ITA,CHN,267642900
ITA,CIV,21019194
ITA,CMR,9543114
ITA,COD,689724
ITA,COG,596988
ITA,COK,1625400
ITA,COL,34539120
ITA,COM,14490
ITA,CPV,13675662
ITA,CRI,2336816.83
ITA,CUB,28132860
ITA,CYM,558600
ITA,CYP,526680
ITA,CZE,18736200
ITA,DEU,110691000
ITA,DJI,107226
ITA,DMA,1199520
ITA,DNK,10899000
ITA,DOM,69677774.43
ITA,DZA,45139248
ITA,ECU,55286214.31
ITA,EGY,112169988
ITA,ERI,16518600
ITA,ESP,92568000
ITA,EST,934534.61
ITA,ETH,18286380
ITA,FIN,37400034
ITA,FJI,79380
ITA,FLK,826560
ITA,FRA,130456200
ITA,FRO,254520
ITA,FSM,1719900
ITA,GAB,359352
ITA,GBR,68914440
ITA,GEO,738360
ITA,GHA,6613236
ITA,GIB,2590560
ITA,GIN,3747114
ITA,GLP,285180
ITA,GMB,1460592
ITA,GNB,37674
ITA,GNQ,17388
ITA,GRC,29496600
ITA,GRD,23520
ITA,GRL,2777040
ITA,GTM,3819825.82
ITA,GUF,362296.87
ITA,GUM,10483603.2
ITA,GUY,42840
ITA,HKG,308018.34
ITA,HND,3302704.62
ITA,HRV,50319360
ITA,HTI,820260
ITA,HUN,12421080
ITA,IDN,4351200
ITA,IND,135157680
ITA,IRL,8384040
ITA,IRN,17826480
ITA,IRQ,29841000
ITA,ISL,476280
ITA,ISR,6259680
ITA,JAM,414540
ITA,JOR,617400
ITA,JPN,31249260
ITA,KAZ,1524600
ITA,KEN,3208086
ITA,KGZ,168840
ITA,KHM,223238.74
ITA,KIR,7980
ITA,KNA,8445674.16
ITA,KOR,14314860
ITA,KWT,98280
ITA,LAO,370440
ITA,LBN,31640788.7
ITA,LBR,515844
ITA,LBY,2196048.76
ITA,LCA,23520
ITA,LIE,83160
ITA,LKA,314495722.8
ITA,LSO,81144
ITA,LTU,1761480
ITA,LUX,966000
ITA,LVA,1832183.89
ITA,MAC,12670560
ITA,MAR,545125392
ITA,MCO,74421.4
ITA,MDA,25200000
ITA,MDG,3210984
ITA,MDV,45360
ITA,MEX,15749580
ITA,MHL,767340
ITA,MKD,65305800
ITA,MLI,1089648
ITA,MLT,4328940
ITA,MMR,642600
ITA,MNG,106710.49
ITA,MNP,1435877.86
ITA,MOZ,744786
ITA,MRT,2312604
ITA,MSR,10517627.4
ITA,MTQ,244020
ITA,MUS,21535038
ITA,MWI,228942
ITA,MYS,1296540
ITA,MYT,17388
ITA,NAM,20286
ITA,NCL,132300
ITA,NER,4144140
ITA,NFK,37800
ITA,NGA,287500583.8
ITA,NIC,1468181.82
ITA,NIU,464940
ITA,NLD,20177640
ITA,NOR,4487436.49
ITA,NPL,869400
ITA,NRU,94500
ITA,NZL,1546020
ITA,OMN,5040
ITA,PAK,83963120.64
ITA,PAN,1414140
ITA,PER,103593840
ITA,PHL,355855500
ITA,PLW,381420.48
ITA,PNG,143224.2
ITA,POL,93177000
ITA,PRI,90887160
ITA,PRK,181440
ITA,PRT,14870520
ITA,PRY,1661100
ITA,PSE,526680
ITA,PYF,253260
ITA,QAT,113400
ITA,REU,25200
ITA,ROM,341208000
ITA,RUS,22067259.98
ITA,RWA,1877904
ITA,SAU,178920
ITA,SCG,118918800
ITA,SDN,1761984
ITA,SEN,133145712
ITA,SGP,676620
ITA,SHN,766521
ITA,SLB,3780
ITA,SLE,1857618
ITA,SLV,1218973.64
ITA,SMR,10657080
ITA,SOM,21665448
ITA,SPM,2520
ITA,STP,55062
ITA,SUR,2100
ITA,SVK,9102240
ITA,SVN,11309760
ITA,SWE,11277000
ITA,SWZ,43470
ITA,SYC,1721412
ITA,SYR,6388200
ITA,TCA,188160
ITA,TCD,249228
ITA,TGO,2750202
ITA,THA,12326580
ITA,TJK,20160
ITA,TKL,99206.1
ITA,TKM,45360
ITA,TLS,3946320
ITA,TON,28334.88
ITA,TTO,208740
ITA,TUN,13567680
ITA,TUR,21203280
ITA,TUV,291060
ITA,TWN,2987756.77
ITA,TZA,2156112
ITA,UGA,1379448
ITA,UKR,32661720
ITA,URY,3131100
ITA,USA,1126710087
ITA,UZB,2167481.82
ITA,VCT,2940
ITA,VEN,10645740
ITA,VGB,599760
ITA,VIR,3816120
ITA,VNM,5216400
ITA,VUT,22680
ITA,WLF,320040
ITA,WSM,366660
ITA,YEM,279720
ITA,ZAF,2196684
ITA,ZMB,559314
ITA,ZWE,292698
JAM,ABW,896
JAM,AFG,13440
JAM,AGO,4416
JAM,AIA,448
JAM,ALB,3840
JAM,ANT,8512
JAM,ARE,960
JAM,ARG,1792
JAM,ARM,4800
JAM,ATG,5376
JAM,AUS,9600
JAM,AUT,14400
JAM,AZE,7680
JAM,BDI,2208
JAM,BEL,14400
JAM,BEN,3312
JAM,BFA,7728
JAM,BGD,29760
JAM,BGR,4800
JAM,BHR,960
JAM,BHS,3136
JAM,BIH,6720
JAM,BLR,10560
JAM,BLZ,58240
JAM,BMU,2880
JAM,BOL,1324.34
JAM,BRA,2240
JAM,BRB,106624
JAM,CAF,1104
JAM,CAN,406080
JAM,CHE,9600
JAM,CHL,1344
JAM,CHN,1150080
JAM,CIV,1104
JAM,CMR,1104
JAM,COD,4416
JAM,COG,3312
JAM,COL,4480
JAM,CPV,1104
JAM,CRI,8865.22
JAM,CUB,1098944
JAM,CYM,90048
JAM,CYP,960
JAM,CZE,9600
JAM,DEU,23040
JAM,DMA,3584
JAM,DNK,4800
JAM,DOM,140598.62
JAM,DZA,12144
JAM,ECU,2609.03
JAM,EGY,12144
JAM,ERI,3312
JAM,ESP,38400
JAM,EST,960
JAM,ETH,2208
JAM,FIN,1920
JAM,FJI,960
JAM,FRA,48000
JAM,GBR,2553600
JAM,GEO,5760
JAM,GHA,5520
JAM,GIN,3312
JAM,GNB,1104
JAM,GNQ,1104
JAM,GRC,4800
JAM,GRD,5824
JAM,GTM,62162.68
JAM,GUM,960
JAM,GUY,68544
JAM,HKG,3840
JAM,HND,43667.62
JAM,HRV,2880
JAM,HTI,65856
JAM,HUN,1920
JAM,IDN,9600
JAM,IND,438720
JAM,IRL,4800
JAM,IRN,4800
JAM,IRQ,5760
JAM,ISR,4800
JAM,ITA,18240
JAM,JOR,3840
JAM,JPN,4800
JAM,KAZ,21120
JAM,KEN,3312
JAM,KGZ,3840
JAM,KHM,1920
JAM,KNA,3136
JAM,KOR,8640
JAM,KWT,1920
JAM,LAO,1920
JAM,LBN,2880
JAM,LCA,4480
JAM,LKA,4800
JAM,LTU,1920
JAM,LVA,960
JAM,MAC,960
JAM,MAR,15456
JAM,MDA,3840
JAM,MDG,1104
JAM,MEX,499520
JAM,MKD,960
JAM,MLI,9936
JAM,MLT,960
JAM,MMR,1920
JAM,MOZ,4416
JAM,MRT,1104
JAM,MSR,1344
JAM,MTQ,448
JAM,MUS,1104
JAM,MWI,1104
JAM,MYS,3840
JAM,NER,3312
JAM,NGA,28606.31
JAM,NIC,36347.14
JAM,NLD,4800
JAM,NOR,960
JAM,NPL,4800
JAM,NZL,2880
JAM,PAK,18240
JAM,PAN,8960
JAM,PER,1792
JAM,PHL,19200
JAM,POL,11520
JAM,PRI,137984
JAM,PRK,2880
JAM,PRT,10560
JAM,PRY,1344
JAM,PSE,4800
JAM,ROM,28800
JAM,RUS,71040
JAM,RWA,1104
JAM,SAU,960
JAM,SCG,8640
JAM,SDN,3312
JAM,SEN,3312
JAM,SGP,960
JAM,SLV,56132.75
JAM,SOM,3312
JAM,SUR,280
JAM,SVK,2880
JAM,SVN,960
JAM,SWE,1920
JAM,SYR,1920
JAM,TCA,67200
JAM,TCD,2208
JAM,TGO,1104
JAM,THA,4800
JAM,TJK,4800
JAM,TKM,1920
JAM,TTO,124096
JAM,TUN,2880
JAM,TUR,15360
JAM,TWN,2880
JAM,TZA,1104
JAM,UGA,1104
JAM,UKR,34560
JAM,URY,896
JAM,USA,1190400
JAM,UZB,13440
JAM,VCT,4928
JAM,VEN,896
JAM,VGB,896
JAM,VIR,5824
JAM,VNM,11520
JAM,WSM,960
JAM,YEM,2880
JAM,ZAF,4416
JAM,ZMB,1104
JAM,ZWE,2208
JOR,ABW,33480
JOR,AFG,211791240
JOR,AGO,1617084
JOR,AIA,11880
JOR,ALB,2423520
JOR,AND,20520
JOR,ANT,274320
JOR,ARE,6221880
JOR,ARG,5215320
JOR,ARM,3621240
JOR,ASM,124200
JOR,ATG,165240
JOR,AUS,7997400
JOR,AUT,15044400
JOR,AZE,8466120
JOR,BDI,1060668
JOR,BEL,10794600
JOR,BEN,1480464
JOR,BFA,3435372
JOR,BGD,67785120
JOR,BGR,55709640
JOR,BHR,6207840
JOR,BHS,105840
JOR,BIH,3673080
JOR,BLR,8374320
JOR,BLZ,146880
JOR,BMU,149040
JOR,BOL,1578742.19
JOR,BRA,2462400
JOR,BRB,289440
JOR,BRN,44280
JOR,BTN,28080
JOR,BWA,33534
JOR,CAF,122958
JOR,CAN,8398080
JOR,CHE,11264400
JOR,CHL,1467720
JOR,CHN,15923520
JOR,CIV,453330
JOR,CMR,453330
JOR,COD,1589760
JOR,COG,640872
JOR,COK,69120
JOR,COL,4467960
JOR,COM,209898
JOR,CPV,490590
JOR,CRI,520040.19
JOR,CUB,3027240
JOR,CYM,9720
JOR,CYP,1594080
JOR,CZE,11124000
JOR,DEU,43663320
JOR,DJI,77004
JOR,DMA,113400
JOR,DNK,4984200
JOR,DOM,4440535.54
JOR,DZA,13029822
JOR,ECU,2688817.66
JOR,EGY,157756356
JOR,ERI,6455916
JOR,ESP,18673200
JOR,EST,1002240
JOR,ETH,10906002
JOR,FIN,1116720
JOR,FJI,452520
JOR,FLK,4320
JOR,FRA,45446400
JOR,FRO,1080
JOR,FSM,71280
JOR,GAB,67068
JOR,GBR,18450720
JOR,GEO,5478840
JOR,GHA,2659122
JOR,GIB,45360
JOR,GIN,1470528
JOR,GLP,6480
JOR,GMB,126684
JOR,GNB,303048
JOR,GNQ,235980
JOR,GRC,10208160
JOR,GRD,186840
JOR,GRL,12960
JOR,GTM,3585202.08
JOR,GUF,4320
JOR,GUM,268920
JOR,GUY,702720
JOR,HKG,1980720
JOR,HND,2481743.69
JOR,HRV,1608120
JOR,HTI,2089800
JOR,HUN,2255040
JOR,IDN,36932760
JOR,IND,391598280
JOR,IRL,2619000
JOR,IRN,11181240
JOR,IRQ,58776840
JOR,ISL,93960
JOR,ISR,64554840
JOR,ITA,9126000
JOR,JAM,2598480
JOR,JPN,2622240
JOR,KAZ,16460280
JOR,KEN,1312794
JOR,KGZ,3424680
JOR,KHM,831600
JOR,KIR,11880
JOR,KNA,92880
JOR,KOR,3947400
JOR,KWT,35555760
JOR,LAO,943920
JOR,LBN,9069840
JOR,LBR,224802
JOR,LBY,3177036
JOR,LCA,138240
JOR,LIE,11880
JOR,LKA,18166680
JOR,LSO,89424
JOR,LTU,2129760
JOR,LUX,615600
JOR,LVA,1501200
JOR,MAC,277560
JOR,MAR,33899148
JOR,MCO,52920
JOR,MDA,3567240
JOR,MDG,383778
JOR,MDV,4320
JOR,MEX,32221800
JOR,MHL,33480
JOR,MKD,4123440
JOR,MLI,4089906
JOR,MLT,314280
JOR,MMR,720360
JOR,MNG,41040
JOR,MNP,31320
JOR,MOZ,1599696
JOR,MRT,484380
JOR,MSR,41040
JOR,MTQ,9720
JOR,MUS,342792
JOR,MWI,283176
JOR,MYS,1897560
JOR,MYT,1242
JOR,NAM,44712
JOR,NCL,5400
JOR,NER,1271808
JOR,NFK,1080
JOR,NGA,17839611.11
JOR,NIC,2074238.01
JOR,NIU,20520
JOR,NLD,4632120
JOR,NOR,866160
JOR,NPL,3714120
JOR,NRU,3240
JOR,NZL,1658880
JOR,OMN,956880
JOR,PAK,92251440
JOR,PAN,519480
JOR,PER,1985040
JOR,PHL,52307640
JOR,PLW,34560
JOR,PNG,158760
JOR,POL,14036760
JOR,PRI,4369680
JOR,PRK,1239840
JOR,PRT,5190480
JOR,PRY,1141560
JOR,PSE,81543240
JOR,PYF,10800
JOR,QAT,830520
JOR,ROM,91011600
JOR,RUS,86464800
JOR,RWA,647082
JOR,SAU,13220280
JOR,SCG,16682760
JOR,SDN,30196746
JOR,SEN,1194804
JOR,SGP,700920
JOR,SHN,10800
JOR,SLB,12960
JOR,SLE,235980
JOR,SLV,3197242.92
JOR,SMR,15120
JOR,SOM,5053698
JOR,STP,57132
JOR,SUR,669600
JOR,SVK,1905120
JOR,SVN,308880
JOR,SWE,1365120
JOR,SWZ,31050
JOR,SYC,33534
JOR,SYR,17987400
JOR,TCA,6480
JOR,TCD,1429542
JOR,TGO,490590
JOR,THA,4066200
JOR,TJK,4242240
JOR,TKL,7560
JOR,TKM,2328480
JOR,TLS,55080
JOR,TON,158760
JOR,TTO,919080
JOR,TUN,4971240
JOR,TUR,19516680
JOR,TUV,5400
JOR,TWN,1493640
JOR,TZA,587466
JOR,UGA,468234
JOR,UKR,34257600
JOR,URY,684720
JOR,USA,32471280
JOR,UZB,14875920
JOR,VCT,154440
JOR,VEN,942840
JOR,VGB,30240
JOR,VIR,178200
JOR,VNM,5406480
JOR,VUT,12960
JOR,WLF,21600
JOR,WSM,334800
JOR,YEM,46573920
JOR,ZAF,2085318
JOR,ZMB,478170
JOR,ZWE,629694
JPN,AFG,672000
JPN,AGO,9936
JPN,ALB,148800
JPN,AND,4800
JPN,ARE,24960
JPN,ARG,11409600
JPN,ARM,100800
JPN,AUS,29510400
JPN,AUT,1406400
JPN,AZE,110400
JPN,BDI,6624
JPN,BEL,1555200
JPN,BEN,26496
JPN,BFA,16560
JPN,BGD,21304320
JPN,BGR,1147200
JPN,BHR,7680
JPN,BHS,57600
JPN,BIH,91200
JPN,BLR,168000
JPN,BLZ,33600
JPN,BOL,18538381.49
JPN,BRA,904104000
JPN,BRB,19200
JPN,BRN,62400
JPN,BTN,115200
JPN,BWA,23184
JPN,CAF,26496
JPN,CAN,33921600
JPN,CHE,3249600
JPN,CHL,2332800
JPN,CHN,1214860800
JPN,CIV,211968
JPN,CMR,145728
JPN,COD,327888
JPN,COG,162288
JPN,COL,7200000
JPN,CPV,3312
JPN,CRI,878606.72
JPN,CUB,374400
JPN,CYP,72000
JPN,CZE,542400
JPN,DEU,16353600
JPN,DJI,8832
JPN,DMA,417600
JPN,DNK,1492800
JPN,DOM,998633.87
JPN,DZA,216384
JPN,ECU,810663.67
JPN,EGY,1664832
JPN,ERI,13248
JPN,ESP,5678400
JPN,EST,168000
JPN,ETH,516672
JPN,FIN,2457600
JPN,FJI,484800
JPN,FRA,18086400
JPN,FSM,81600
JPN,GAB,16560
JPN,GBR,49972800
JPN,GEO,144000
JPN,GHA,4378464
JPN,GIN,361008
JPN,GMB,16560
JPN,GNQ,3312
JPN,GRC,792000
JPN,GRD,9600
JPN,GTM,686211.36
JPN,GUY,32400
JPN,HND,1274938.43
JPN,HRV,206400
JPN,HTI,28800
JPN,HUN,1276800
JPN,IDN,70128000
JPN,IND,22160640
JPN,IRL,2966400
JPN,IRN,8348160
JPN,IRQ,92160
JPN,ISL,148800
JPN,ISR,693120
JPN,ITA,5414400
JPN,JAM,441600
JPN,JOR,170880
JPN,KAZ,340800
JPN,KEN,837936
JPN,KGZ,139200
JPN,KHM,7248000
JPN,KIR,33600
JPN,KNA,4800
JPN,KOR,1742856000
JPN,KWT,30720
JPN,LAO,6878400
JPN,LBN,80640
JPN,LBR,33120
JPN,LBY,24288
JPN,LCA,9600
JPN,LIE,19200
JPN,LKA,13593600
JPN,LSO,3312
JPN,LTU,273600
JPN,LUX,38400
JPN,LVA,120000
JPN,MAR,430560
JPN,MCO,4800
JPN,MDA,72000
JPN,MDG,135792
JPN,MDV,65280
JPN,MEX,5865600
JPN,MHL,28800
JPN,MKD,72000
JPN,MLI,155664
JPN,MLT,19200
JPN,MMR,17644800
JPN,MNG,3969600
JPN,MOZ,9936
JPN,MRT,23184
JPN,MUS,66240
JPN,MWI,59616
JPN,MYS,28075200
JPN,NAM,6624
JPN,NER,13248
JPN,NGA,15619046.17
JPN,NIC,268574.96
JPN,NLD,2899200
JPN,NOR,1344000
JPN,NPL,9642240
JPN,NRU,9600
JPN,NZL,11524800
JPN,OMN,19200
JPN,PAK,17917440
JPN,PAN,288000
JPN,PER,161318400
JPN,PHL,1000080000
JPN,PLW,110400
JPN,PNG,264000
JPN,POL,2246400
JPN,PRK,798302400
JPN,PRT,1766400
JPN,PRY,5812800
JPN,QAT,15360
JPN,ROM,4819200
JPN,RUS,12192000
JPN,RWA,49680
JPN,SAU,215040
JPN,SCG,460800
JPN,SDN,394128
JPN,SEN,364320
JPN,SGP,5860800
JPN,SLB,43200
JPN,SLE,43056
JPN,SLV,399125.7
JPN,SMR,4800
JPN,SOM,6624
JPN,STP,6624
JPN,SUR,3000
JPN,SVK,513600
JPN,SVN,124800
JPN,SWE,3830400
JPN,SWZ,3312
JPN,SYC,19872
JPN,SYR,188160
JPN,TCD,6624
JPN,TGO,26496
JPN,THA,115041600
JPN,TJK,4800
JPN,TKM,9600
JPN,TON,312000
JPN,TTO,100800
JPN,TUN,245760
JPN,TUR,4392000
JPN,TUV,4800
JPN,TZA,616032
JPN,UGA,735264
JPN,UKR,1824000
JPN,URY,350400
JPN,USA,186259200
JPN,UZB,518400
JPN,VEN,993600
JPN,VNM,62232000
JPN,VUT,9600
JPN,WSM,196800
JPN,YEM,36480
JPN,ZAF,821376
JPN,ZMB,231840
JPN,ZWE,145728
KAZ,ABW,1440
KAZ,AFG,224640
KAZ,AGO,79488
KAZ,ALB,73440
KAZ,ANT,10080
KAZ,ARE,10080
KAZ,ARG,60480
KAZ,ARM,10416960
KAZ,ASM,4320
KAZ,ATG,5760
KAZ,AUS,134400
KAZ,AUT,144000
KAZ,AZE,55108800
KAZ,BDI,41400
KAZ,BEL,144000
KAZ,BEN,59616
KAZ,BFA,137448
KAZ,BGD,512640
KAZ,BGR,4855680
KAZ,BHR,10080
KAZ,BHS,4320
KAZ,BIH,120960
KAZ,BLR,78756480
KAZ,BLZ,5760
KAZ,BMU,2880
KAZ,BOL,57466.85
KAZ,BRA,89280
KAZ,BRB,10080
KAZ,BRN,1440
KAZ,BTN,1440
KAZ,BWA,1656
KAZ,CAF,9936
KAZ,CAN,129600
KAZ,CHE,134400
KAZ,CHL,53280
KAZ,CHN,2463840
KAZ,CIV,18216
KAZ,CMR,16560
KAZ,COD,77832
KAZ,COG,52992
KAZ,COK,2880
KAZ,COL,162720
KAZ,COM,4968
KAZ,CPV,19872
KAZ,CRI,18996.9
KAZ,CUB,109440
KAZ,CYP,17280
KAZ,CZE,115200
KAZ,DEU,248726880
KAZ,DJI,1656
KAZ,DMA,4320
KAZ,DNK,72000
KAZ,DOM,162489.58
KAZ,DZA,208656
KAZ,ECU,98537.57
KAZ,EGY,215280
KAZ,ERI,59616
KAZ,ESP,422400
KAZ,EST,1267200
KAZ,ETH,29808
KAZ,FIN,33120
KAZ,FJI,14400
KAZ,FRA,542400
KAZ,FSM,2880
KAZ,GAB,4968
KAZ,GBR,410400
KAZ,GEO,3729600
KAZ,GHA,99360
KAZ,GIB,1440
KAZ,GIN,57960
KAZ,GMB,4968
KAZ,GNB,11592
KAZ,GNQ,9936
KAZ,GRC,8938080
KAZ,GRD,7200
KAZ,GTM,130178.33
KAZ,GUM,8640
KAZ,GUY,29160
KAZ,HKG,70560
KAZ,HND,91234.13
KAZ,HRV,56160
KAZ,HTI,76320
KAZ,HUN,38880
KAZ,IDN,162720
KAZ,IND,784800
KAZ,IRL,90720
KAZ,IRN,2040480
KAZ,IRQ,97920
KAZ,ISL,2880
KAZ,ISR,84960
KAZ,ITA,311040
KAZ,JAM,95040
KAZ,JOR,61920
KAZ,JPN,86400
KAZ,KEN,49680
KAZ,KGZ,7670880
KAZ,KHM,30240
KAZ,KNA,2880
KAZ,KOR,141120
KAZ,KWT,38880
KAZ,LAO,34560
KAZ,LBN,54720
KAZ,LBR,8280
KAZ,LBY,8280
KAZ,LCA,4320
KAZ,LKA,79200
KAZ,LSO,4968
KAZ,LTU,4996800
KAZ,LUX,14400
KAZ,LVA,1267200
KAZ,MAC,10080
KAZ,MAR,259992
KAZ,MCO,1440
KAZ,MDA,13724640
KAZ,MDG,14904
KAZ,MEX,1035360
KAZ,MHL,1440
KAZ,MKD,24480
KAZ,MLI,162288
KAZ,MLT,11520
KAZ,MMR,25920
KAZ,MNG,1440
KAZ,MNP,1440
KAZ,MOZ,79488
KAZ,MRT,11592
KAZ,MSR,1440
KAZ,MUS,16560
KAZ,MWI,13248
KAZ,MYS,67680
KAZ,NAM,1656
KAZ,NER,51336
KAZ,NGA,457700.99
KAZ,NIC,74529.55
KAZ,NLD,74880
KAZ,NOR,17280
KAZ,NPL,79200
KAZ,NZL,51840
KAZ,OMN,1440
KAZ,PAK,313920
KAZ,PAN,18720
KAZ,PER,72000
KAZ,PHL,325440
KAZ,PLW,1440
KAZ,PNG,5760
KAZ,POL,33289920
KAZ,PRI,164160
KAZ,PRK,44640
KAZ,PRT,182880
KAZ,PRY,41760
KAZ,PSE,89280
KAZ,QAT,1440
KAZ,ROM,326400
KAZ,RUS,3152796480
KAZ,RWA,24840
KAZ,SAU,20160
KAZ,SCG,155520
KAZ,SDN,64584
KAZ,SEN,48024
KAZ,SGP,24480
KAZ,SLE,9936
KAZ,SLV,116457.23
KAZ,SOM,56304
KAZ,STP,1656
KAZ,SUR,24480
KAZ,SVK,47520
KAZ,SVN,10080
KAZ,SWE,27360
KAZ,SWZ,1656
KAZ,SYC,1656
KAZ,SYR,37440
KAZ,TCD,29808
KAZ,TGO,19872
KAZ,THA,74880
KAZ,TJK,18087840
KAZ,TKM,1196640
KAZ,TLS,1440
KAZ,TON,5760
KAZ,TTO,33120
KAZ,TUN,53280
KAZ,TUR,53419680
KAZ,TWN,53280
KAZ,TZA,28152
KAZ,UGA,18216
KAZ,UKR,385056000
KAZ,URY,24480
KAZ,USA,211680
KAZ,UZB,260903520
KAZ,VCT,5760
KAZ,VEN,34560
KAZ,VGB,1440
KAZ,VIR,7200
KAZ,VNM,195840
KAZ,WSM,10080
KAZ,YEM,51840
KAZ,ZAF,79488
KAZ,ZMB,23184
KAZ,ZWE,31464
KEN,ABW,4800
KEN,AFG,895680
KEN,AGO,670059
KEN,AIA,1920
KEN,ALB,299520
KEN,AND,41280
KEN,ANT,37440
KEN,ARE,133440
KEN,ARG,229440
KEN,ARM,316800
KEN,ASM,16320
KEN,ATG,23040
KEN,AUS,840000
KEN,AUT,897600
KEN,AZE,557760
KEN,BDI,6180330
KEN,BEL,1070400
KEN,BEN,1023776
KEN,BFA,535808
KEN,BGD,2049600
KEN,BGR,332160
KEN,BHR,18240
KEN,BHS,14400
KEN,BIH,496320
KEN,BLR,744960
KEN,BLZ,20160
KEN,BMU,19200
KEN,BOL,219934.87
KEN,BRA,337920
KEN,BRB,40320
KEN,BRN,5760
KEN,BTN,3840
KEN,BWA,15548
KEN,CAF,1598454
KEN,CAN,1178880
KEN,CHE,912000
KEN,CHL,203520
KEN,CHN,2634240
KEN,CIV,72657
KEN,CMR,977730
KEN,COD,5635253
KEN,COG,7446296
KEN,COK,9600
KEN,COL,622080
KEN,COM,284050
KEN,CPV,116012
KEN,CRI,69655.31
KEN,CUB,425280
KEN,CYM,960
KEN,CYP,67200
KEN,CZE,960000
KEN,DEU,1922880
KEN,DJI,363216
KEN,DMA,15360
KEN,DNK,672000
KEN,DOM,612721.12
KEN,DZA,3291024
KEN,ECU,374582.53
KEN,EGY,4818960
KEN,ERI,7340450
KEN,ESP,2692800
KEN,EST,69120
KEN,ETH,216177
KEN,FIN,176640
KEN,FJI,61440
KEN,FLK,960
KEN,FRA,21192000
KEN,FSM,9600
KEN,GAB,632684
KEN,GBR,2012160
KEN,GEO,416640
KEN,GHA,411125
KEN,GIB,6720
KEN,GIN,1006733
KEN,GLP,960
KEN,GMB,19435
KEN,GNB,397371
KEN,GNQ,1199887
KEN,GRC,364800
KEN,GRD,25920
KEN,GRL,1920
KEN,GTM,494475.83
KEN,GUF,960
KEN,GUM,36480
KEN,GUY,110160
KEN,HKG,284160
KEN,HND,341543.14
KEN,HRV,230400
KEN,HTI,288000
KEN,HUN,160320
KEN,IDN,650880
KEN,IND,5424960
KEN,IRL,375360
KEN,IRN,331200
KEN,IRQ,373440
KEN,ISL,13440
KEN,ISR,339840
KEN,ITA,1362240
KEN,JAM,358080
KEN,JOR,237120
KEN,JPN,353280
KEN,KAZ,1471680
KEN,KGZ,242880
KEN,KHM,120000
KEN,KIR,1920
KEN,KNA,12480
KEN,KOR,560640
KEN,KWT,71040
KEN,LAO,136320
KEN,LBN,347520
KEN,LBR,34684
KEN,LBY,203136
KEN,LCA,19200
KEN,LIE,1920
KEN,LKA,317760
KEN,LSO,30797
KEN,LTU,125760
KEN,LUX,86400
KEN,LVA,88320
KEN,MAC,40320
KEN,MAR,3559296
KEN,MCO,7680
KEN,MDA,276480
KEN,MDG,174317
KEN,MEX,3971520
KEN,MHL,4800
KEN,MKD,98880
KEN,MLI,1682772
KEN,MLT,45120
KEN,MMR,103680
KEN,MNG,2880
KEN,MNP,3840
KEN,MOZ,4161781
KEN,MRT,188669
KEN,MSR,5760
KEN,MTQ,960
KEN,MUS,82823
KEN,MWI,620425
KEN,MYS,269760
KEN,NAM,58604
KEN,NCL,960
KEN,NER,302887
KEN,NGA,33382870.42
KEN,NIC,286032.34
KEN,NIU,2880
KEN,NLD,308160
KEN,NOR,69120
KEN,NPL,314880
KEN,NZL,219840
KEN,OMN,2880
KEN,PAK,1678080
KEN,PAN,71040
KEN,PER,275520
KEN,PHL,1301760
KEN,PLW,4800
KEN,PNG,21120
KEN,POL,800640
KEN,PRI,602880
